obs0,obs1,obs2,obs3,action,reward
4.246740112172237708e-02,2.231960329760137307e-01,1.549247471449788360e-02,-2.999763758496946098e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.693132178124265197e-02,4.180937724729514859e-01,9.492947197503990436e-03,-5.877332963879698946e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.529319723070168224e-02,6.130815025593085998e-01,-2.261718730255407594e-03,-8.774108284155812676e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.755482728188785813e-02,4.179903618929288189e-01,-1.980993529856703295e-02,-5.854398106282432401e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.591463451974643506e-02,6.133841087056491892e-01,-3.151873151113189497e-02,-8.842966634888929089e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.818231669385942495e-02,4.187039876212039768e-01,-4.920466478090974871e-02,-6.016864935914362222e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.655639644628349894e-02,2.243036038868711224e-01,-6.123839465273847593e-02,-3.248991785251396092e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.010424685240209203e-01,4.202416082377341544e-01,-6.773637822324127256e-02,-6.362480980589795276e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.094473006887756034e-01,2.261264652021967303e-01,-8.046134018442085978e-02,-3.656423799510725159e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.139698299928195435e-01,3.223464018610144866e-02,-8.777418778344231454e-02,-9.937569808420460005e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.146145227965415792e-01,2.284977460351779455e-01,-8.976170174512640432e-02,-4.184095194346792446e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.191844777172451353e-01,3.475480938804950681e-02,-9.812989213381999309e-02,-1.553196089968067461e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.198795739050061288e-01,-1.588351731731832139e-01,-1.012362843137561280e-01,1.048644503481035439e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.167028704415424695e-01,-3.523715918654528600e-01,-9.913899530679405603e-02,3.639700598572181978e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.096554386042334073e-01,-5.459550724252993925e-01,-9.185959410964969485e-02,6.238203238950816854e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.873633715572742442e-02,-7.396825707798116989e-01,-7.938318763174806447e-02,8.862176465449667084e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.394268574013119544e-02,-9.336423423490891604e-01,-6.165883470084872892e-02,1.152926926642807715e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.526983889314941223e-02,-1.127908192247740082e+00,-3.860029616799257046e-02,1.425655742060239817e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.271167504819460559e-02,-9.323310402054612034e-01,-1.008718132678777454e-02,1.121162872707007097e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.406505424408538277e-02,-1.127319254796551373e+00,1.233607612735236614e-02,1.410664733484673583e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.518669148154353638e-03,-9.323524247331030912e-01,4.054937079704583336e-02,1.121863454862200404e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.712837934650770708e-02,-7.377849932277231737e-01,6.298663989428984755e-02,8.421704613567395636e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.188407921106217041e-02,-5.435767228751697822e-01,7.983004912142463438e-02,5.699415591544063631e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.275561366856556883e-02,-3.496597539183985415e-01,9.122888030451276054e-02,3.034375784240544993e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.974880874693354132e-02,-1.559483666442591232e-01,9.729763187299385330e-02,4.086291368910843769e-02,1.000000000000000000e+00,1.000000000000000000e+00
-5.286777607981872629e-02,-3.523211623696527184e-01,9.811489014677601816e-02,3.625893273176553078e-01,0.000000000000000000e+00,1.000000000000000000e+00
-5.991419932721177982e-02,-1.587206761188616200e-01,1.053666766931291299e-01,1.023847720744621159e-01,1.000000000000000000e+00,1.000000000000000000e+00
-6.308861284958901250e-02,3.474581589392561343e-02,1.074143721346183661e-01,-1.552850224279203606e-01,1.000000000000000000e+00,1.000000000000000000e+00
-6.239369653171050051e-02,2.281789563211783223e-01,1.043086716860599644e-01,-4.122433570729593377e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.783011740528693628e-02,3.174497491054240061e-02,9.606380454460078377e-02,-8.858270829033554339e-02,0.000000000000000000e+00,1.000000000000000000e+00
-5.719521790707608744e-02,2.253680850353231846e-01,9.429215037879407069e-02,-3.494789612044730265e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.268785620636962097e-02,2.904041168957099961e-02,8.730257115470460572e-02,-2.861481371505608662e-02,0.000000000000000000e+00,1.000000000000000000e+00
-5.210704797257820209e-02,2.228089499208005253e-01,8.673027488040348232e-02,-2.925263206170669594e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.765086897416219436e-02,4.165941295185001669e-01,8.087974846806214591e-02,-5.566447702563821487e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.931898638379219268e-02,6.104930143708248158e-01,6.974685306293450238e-02,-8.227895892060428373e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.710912609637569637e-02,8.045949846278760420e-01,5.329106127881364646e-02,-1.092745703345552100e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.101722640381817483e-02,9.989758090924494294e-01,3.143614721190260419e-02,-1.368242858764832537e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.962289778030815141e-03,8.034748528218880192e-01,4.071290036605952622e-03,-1.065895607444771409e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.503178683446857442e-02,6.082992634033543844e-01,-1.724662211228947598e-02,-7.719376936850086413e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.719777210253566446e-02,4.134188200683087677e-01,-3.268537598598964672e-02,-4.847307579451102244e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.546614850390184176e-02,2.187730101443382535e-01,-4.237999114489185426e-02,-2.025257788042504337e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.984160870678860933e-02,2.428197171797474851e-02,-4.643050672097686488e-02,7.649284134150952097e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.032724814114810513e-02,-1.701446726308511737e-01,-4.490064989414667418e-02,3.541728419146317197e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.692435468853108083e-02,2.558600718920742145e-02,-3.781719305585404256e-02,4.767637138914254669e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.743607483231523231e-02,-1.689738410356159959e-01,-3.686366562807118913e-02,3.281918778791951818e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.405659801160291544e-02,-3.635521261191704268e-01,-3.029982807048728355e-02,6.090255510826955154e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.678555548921950968e-02,-5.582376878588849456e-01,-1.811931704883337074e-02,8.920130648683699537e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.562080173204181119e-02,-3.628746935128426276e-01,-2.790557514659695870e-04,5.936898889719310901e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.836330786178495822e-02,-1.677488372966614849e-01,1.159474202797265187e-02,3.009190736539400501e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.500833111585172901e-02,2.720594988602992315e-02,1.761312350105145169e-02,1.191532744147588696e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.555245011357232754e-02,2.220709349985945380e-01,1.785143004988096888e-02,-2.751588222495091607e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.999386881354421955e-02,4.169337002679731063e-01,1.234825360489078677e-02,-5.621583564938328337e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.833254281890368320e-02,6.118802095933850715e-01,1.105086475014130376e-03,-8.509255324742611704e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.057014701077138463e-02,4.167432079147316837e-01,-1.591342417447109275e-02,-5.578953133270753151e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.890501116906601636e-02,6.120848911116145707e-01,-2.707133044101259906e-02,-8.555490873350803938e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.114670899129830833e-02,4.173421034186338141e-01,-4.418231218771420665e-02,-5.714999372642475262e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.949355105967097712e-02,2.228666527962639976e-01,-5.561231093299915523e-02,-2.930568123450966733e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.395088411559626318e-02,2.857988412191914129e-02,-6.147344717990108759e-02,-1.841879348076902456e-02,0.000000000000000000e+00,1.000000000000000000e+00
7.452248179803463990e-02,-1.656090598530242652e-01,-6.184182304951647141e-02,2.542526054270265456e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.121030060097414960e-02,3.033887313439109779e-02,-5.675677094097594105e-02,-5.727734334269518612e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.181707806366197100e-02,-1.639252911175565208e-01,-5.790231780782984644e-02,2.169721538115933490e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.853857224131083836e-02,-3.581737516645767672e-01,-5.356287473159798002e-02,4.908427708521131416e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.137509720801929969e-02,-1.623387542471443623e-01,-4.374601931455571885e-02,1.817716028587102461e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.812832212307641327e-02,-3.568083195572649968e-01,-4.011058725738151504e-02,4.603396480372107802e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.099215573193111029e-02,-1.611430526507653116e-01,-3.090379429663729985e-02,1.552884635992135554e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.776929467891580239e-02,3.440743415937519423e-02,-2.779802502465303013e-02,-1.469814775822331776e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.845744336210330849e-02,-1.603056373744645713e-01,-3.073765457629769327e-02,1.368037246229703574e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.525133061461401873e-02,-3.549741508201728069e-01,-2.800158008383828515e-02,4.196331155439335103e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.815184759821056010e-02,-1.594668495867958280e-01,-1.960891777295961647e-02,1.182557386930914722e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.496251060647464354e-02,-3.543024388577633021e-01,-1.724380299909778619e-02,4.046882848945459465e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.787646182931937527e-02,-1.589402404531646829e-01,-9.150037301206866494e-03,1.066191273942755924e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.469765702025608287e-02,-3.539298810576242960e-01,-7.017654753321354855e-03,3.964012710921533400e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.761905939910359681e-02,-1.587090689727368720e-01,9.103706685217125699e-04,1.015140899717211220e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.444487801964886020e-02,3.639982352720436132e-02,2.940652467956134976e-03,-1.908814785626304911e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.517287449019294812e-02,-1.587640726900508836e-01,-8.769771032964748109e-04,1.027276505931041806e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.199759303639193024e-02,-3.538734448302198743e-01,1.177575908565608748e-03,3.951337650257145118e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.920124139787532790e-03,-5.490120850248306761e-01,9.080251209079898481e-03,6.881877296078870998e-01,0.000000000000000000e+00,1.000000000000000000e+00
-6.060117560709081010e-03,-3.540173316261812642e-01,2.284400580123763930e-02,3.983772147263416330e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.314046419323270515e-02,-5.494557873097510869e-01,3.081155009576447279e-02,6.981739632008510110e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.412957993942772827e-02,-3.547743080567432594e-01,4.477502935978149023e-02,4.153475117360360680e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.122506610056259568e-02,-1.603146118034060597e-01,5.308197959450221270e-02,1.371097691660267404e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.443135833663071854e-02,3.400844192791158127e-02,5.582417497782275057e-02,-1.383654761413152245e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.375118949807248692e-02,-1.618667872243929329e-01,5.305686545499644496e-02,1.713934607129627974e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.698852524256034807e-02,-3.577064036995834528e-01,5.648473466925570119e-02,4.803309124662079044e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.414265331655201768e-02,-1.634254041555430748e-01,6.609135291857985706e-02,2.059718662034681347e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.741116139966287946e-02,3.069223905370230265e-02,7.021079024264921531e-02,-6.515217595258265826e-02,1.000000000000000000e+00,1.000000000000000000e+00
-4.679731661858883146e-02,2.247409829047358198e-01,6.890774672359756270e-02,-3.348831387011096394e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.230249696049411673e-02,4.188180323495199753e-01,6.221008394957536908e-02,-6.050649886512695641e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.392613631350371861e-02,6.130173835379786329e-01,5.010878417654997946e-02,-8.775225500362906494e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.166578864274414790e-02,4.172515672667472808e-01,3.255833317582416953e-02,-5.695165901003353959e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.332075729740920221e-02,2.216884760438115887e-01,2.116800137381746189e-02,-2.667569599066750841e-01,0.000000000000000000e+00,1.000000000000000000e+00
