obs0,obs1,obs2,obs3,action,reward,do_bool
2.862207065585288535e-02,-1.598368381323727050e-01,-9.313239486069706252e-03,2.856726290283437830e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.542533389320543111e-02,3.541669019890719694e-02,-3.599786905502830488e-03,-9.933014691946295827e-03,1.000000000000000000e+00,1.000000000000000000e+00
2.613366769718357407e-02,-1.596534506400149600e-01,-3.798447199341756578e-03,2.816119656466965493e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.294059868438327529e-02,-3.547210150448767418e-01,1.833792113592174616e-03,5.730944606098127281e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.584617838348573865e-02,-1.596248234384142484e-01,1.329568132578842939e-02,2.809897998303667599e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.265368191471745452e-02,3.530497363166149039e-02,1.891547732239576285e-02,-7.470236954706499510e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.335978138735068391e-02,2.301506144794289999e-01,1.876607258330163439e-02,-2.941255949338498765e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.796279367693926279e-02,3.476621137393604011e-02,1.288356068462463699e-02,4.416307023051402325e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.865811790441798332e-02,-1.605381163655572596e-01,1.297188682508566490e-02,3.011361476665985748e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.544735557710683743e-02,-3.558425304137702305e-01,1.899460977841763848e-02,5.978817489729018053e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.330504968831432475e-03,-1.609914437013106325e-01,3.095224475787567570e-02,3.112419227975248837e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.110676094805219859e-03,-3.565403834315341580e-01,3.717708321382617170e-02,6.135233426223400954e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.020131573825463371e-03,-1.619571349496836954e-01,4.944755006627297306e-02,3.327776968168477123e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.259274272819137487e-03,-3.577467413235480009e-01,5.610310400260992703e-02,6.406347977298640917e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.241420909929009768e-02,-1.634499527641543881e-01,6.891579995720720220e-02,3.661338260815191759e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.568320815457318468e-02,3.062843874962947743e-02,7.623847647883758016e-02,9.595249126800969863e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.507063937958059464e-02,2.245796086042800288e-01,7.815752630419776914e-02,-1.717367899400618625e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.057904720749499455e-02,4.185009714905187916e-01,7.472279050539652745e-02,-4.387759199058200443e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.209027777684618651e-03,6.124901884893705351e-01,6.594727210728013045e-02,-7.069997072745464184e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.004077599210279233e-02,8.066395422418015659e-01,5.180727796178920264e-02,-9.782162470212268923e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.617356683693882607e-02,6.108626857536066934e-01,3.224295302136466479e-02,-6.697204449246623170e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.839082055201095689e-02,4.153076209357589033e-01,1.884854412287141623e-02,-3.670625241569617780e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.669697297072613468e-02,6.101567333970765450e-01,1.150729363973218046e-02,-6.537431328409299969e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.890010763866766752e-02,8.051165767819333796e-01,-1.567569017086420380e-03,-9.427804663498823290e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.500243917430633733e-02,1.000259614785064421e+00,-2.042317834408406696e-02,-1.235955528817197280e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.500763147000762521e-02,8.054059913742146470e-01,-4.514228892042801422e-02,-9.497400446037740362e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.111157512974919187e-01,6.109198354582163759e-01,-6.413708981250348939e-02,-6.715753327872413525e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.233341480066562496e-01,4.167453467315130333e-01,-7.756859646824831866e-02,-3.997558358790637145e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.316690549412865008e-01,2.228045176712954156e-01,-8.556371318582958740e-02,-1.325016485006214051e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.361251452947123963e-01,2.900579473271477915e-02,-8.821374615584201551e-02,1.320079148673952152e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.367052611893666836e-01,-1.647490567477351286e-01,-8.557358785849411564e-02,3.956089052664274464e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.334102800544119671e-01,3.147622765007820900e-02,-7.766140975316557227e-02,7.722007516406886873e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.340398046074135208e-01,-1.624514584669075890e-01,-7.611700824988419656e-02,3.444253090575803977e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.307907754380753795e-01,-3.564127243151246072e-01,-6.922850206873258638e-02,6.121679878911345796e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.236625209517728807e-01,-5.505023429192713591e-01,-5.698514231090989757e-02,8.822681249491736155e-01,0.000000000000000000e+00,1.000000000000000000e+00
