obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
-3.153801080770790577e-04,1.428004264831542969e+00,-2.082763426005840302e-02,3.668508529663085938e-01,1.929608988575637341e-03,3.556048125028610229e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.487449489532879143e+00,0.000000000000000000e+00
-3.582954523153603077e-04,1.436528921127319336e+00,-6.806301418691873550e-03,3.788688778877258301e-01,4.420174285769462585e-03,4.981615394353866577e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-2.550366444771287711e+00,1.000000000000000000e+00
-4.816055297851562500e-04,1.444450378417968750e+00,-1.688935235142707825e-02,3.520455062389373779e-01,8.930917829275131226e-03,9.022293984889984131e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.374735745176537849e+00,0.000000000000000000e+00
-6.768226739950478077e-04,1.451771259307861328e+00,-2.589790150523185730e-02,3.253244757652282715e-01,1.524409558624029160e-02,1.262751072645187378e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.216255733558001539e+00,0.000000000000000000e+00
-9.449959034100174904e-04,1.458483815193176270e+00,-3.506528586149215698e-02,2.982242405414581299e-01,2.339257299900054932e-02,1.629844456911087036e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.091386158890686575e+00,0.000000000000000000e+00
-1.105117844417691231e-03,1.465232133865356445e+00,-2.482326515018939972e-02,2.997682690620422363e-01,3.210366144776344299e-02,1.742381155490875244e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.897513636710090212e+00,1.000000000000000000e+00
-1.322555588558316231e-03,1.471952199935913086e+00,-3.033784963190555573e-02,2.984632253646850586e-01,4.059981182217597961e-02,1.699389964342117310e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.742328432485084067e+00,1.000000000000000000e+00
-1.457691192626953125e-03,1.478088617324829102e+00,-1.997761055827140808e-02,2.725351452827453613e-01,4.700333625078201294e-02,1.280823200941085815e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.389479700634724368e+00,0.000000000000000000e+00
-1.657295273616909981e-03,1.483625650405883789e+00,-2.806265093386173248e-02,2.458192706108093262e-01,5.502280965447425842e-02,1.604037880897521973e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.199370643791526136e+00,1.000000000000000000e+00
-1.776790595613420010e-03,1.488575816154479980e+00,-1.799389347434043884e-02,2.197684794664382935e-01,6.100685521960258484e-02,1.196919456124305725e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.567768566747930636e+00,0.000000000000000000e+00
-1.809215522371232510e-03,1.492938280105590820e+00,-7.043073419481515884e-03,1.937214732170104980e-01,6.478248536586761475e-02,7.551936805248260498e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.821627310315336645e+00,0.000000000000000000e+00
-1.913452171720564365e-03,1.496694684028625488e+00,-1.605612225830554962e-02,1.666954010725021362e-01,7.036741077899932861e-02,1.117084175348281860e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.674114339669899865e+00,0.000000000000000000e+00
-1.931095146574079990e-03,1.499865651130676270e+00,-5.169577896595001221e-03,1.407756209373474121e-01,7.375036925077438354e-02,6.766550242900848389e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.974238546682728357e+00,0.000000000000000000e+00
-1.850509666837751865e-03,1.502447485923767090e+00,7.145222276449203491e-03,1.146983802318572998e-01,7.465450465679168701e-02,1.808439195156097412e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.216396367585617977e+00,0.000000000000000000e+00
