obs0,obs1,obs2,obs3,action,reward
-2.887248994404565880e-02,1.900938163441200923e-01,1.248258521148686191e-02,-2.954668762295205586e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.507061361716325654e-02,3.850356083172816746e-01,6.573247686896450254e-03,-5.841869986040577611e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.736990145081762291e-02,5.800648642304635505e-01,-5.110492285184705177e-03,-8.747920415359161650e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.768604166208350995e-03,3.850127609586130872e-01,-2.260633311590302952e-02,-5.837201854626372644e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.931651052963910542e-03,1.902146760301656470e-01,-3.428073682515577619e-02,-2.982434138795753142e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.735944573567222995e-03,-4.402270461747653796e-03,-4.024560510274727970e-02,-1.656607092935913350e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.647899164332269642e-03,1.912730498209783692e-01,-4.057692652133446098e-02,-3.216703947045632117e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.473360160751837303e-03,-3.248280453742813378e-03,-4.701033441542572244e-02,-4.205491696934343659e-02,0.000000000000000000e+00,1.000000000000000000e+00
9.408394551676980619e-03,1.925151611457034395e-01,-4.785143275481259367e-02,-3.491916135914924779e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.325869777459104913e-02,-1.894720635657098917e-03,-5.483526502664244628e-02,-7.197354413983958477e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.322080336187790757e-02,-1.961894010000919397e-01,-5.627473590943923853e-02,2.029169269761136318e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.297015341876067873e-03,-3.096913867519368591e-04,-5.221639736991696285e-02,-1.069735608505792412e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.290821514141029552e-03,-1.946459905968690451e-01,-5.435586858692854906e-02,1.687889315975626969e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.397901702203648615e-03,1.210158753286227906e-03,-5.098008995497729789e-02,-1.405341548893158654e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.422104877269373104e-03,-1.931459829590856103e-01,-5.379077305276361298e-02,1.356396404477755446e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.559185218087660602e-03,-3.874578488355593375e-01,-5.107798024380810070e-02,4.108790055907967087e-01,0.000000000000000000e+00,1.000000000000000000e+00
-6.189971758623525819e-03,-1.916503942064633204e-01,-4.286040013199216708e-02,1.025404834435552637e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.002297964275279327e-02,-3.861327311390050365e-01,-4.080959046312106209e-02,3.813989798209814208e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.774563426553289400e-02,-1.904557822424624847e-01,-3.318161086670143312e-02,7.613324659980313935e-02,1.000000000000000000e+00,1.000000000000000000e+00
-2.155474991038214272e-02,-3.850867232482513280e-01,-3.165894593470536950e-02,3.581653499901721882e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.925648437534716928e-02,-5.797446326502474490e-01,-2.449563893490192684e-02,6.406997233806998038e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.085137702835212048e-02,-7.745166804289926876e-01,-1.168164446728793028e-02,9.255691490504618368e-01,0.000000000000000000e+00,1.000000000000000000e+00
