obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
1.446075458079576492e-02,1.410558223724365234e+00,7.252407670021057129e-01,-2.112913131713867188e-02,-1.461104676127433777e-02,-1.238600984215736389e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.864480571667695319e-01,0.000000000000000000e+00
2.156991884112358093e-02,1.409482121467590332e+00,7.151133418083190918e-01,-4.787194728851318359e-02,-1.876568607985973358e-02,-8.310030400753021240e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.365184699165592708e-01,0.000000000000000000e+00
2.881545946002006531e-02,1.408601045608520508e+00,7.281354665756225586e-01,-3.920574858784675598e-02,-2.231437154114246368e-02,-7.097990810871124268e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.827356572295588011e+00,0.000000000000000000e+00
3.606109693646430969e-02,1.407119989395141602e+00,7.281457185745239258e-01,-6.588158011436462402e-02,-2.586249634623527527e-02,-7.096883654594421387e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.164340790341327647e-01,0.000000000000000000e+00
4.330682754516601562e-02,1.405039310455322266e+00,7.281562089920043945e-01,-9.254772961139678955e-02,-2.940983884036540985e-02,-7.095326483249664307e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.565783554085669493e-01,0.000000000000000000e+00
5.055274814367294312e-02,1.402358531951904297e+00,7.281666994094848633e-01,-1.192168295383453369e-01,-3.295663744211196899e-02,-7.094223797321319580e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.957059474042750935e-01,1.000000000000000000e+00
5.779867246747016907e-02,1.399078011512756348e+00,7.281771302223205566e-01,-1.458861231803894043e-01,-3.650287911295890808e-02,-7.093118131160736084e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.333836847751456389e-01,0.000000000000000000e+00
6.504478305578231812e-02,1.395197629928588867e+00,7.281874418258666992e-01,-1.725555211305618286e-01,-4.004856944084167480e-02,-7.092003524303436279e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.693340390002390450e-01,0.000000000000000000e+00
7.222194969654083252e-02,1.391869902610778809e+00,7.217819690704345703e-01,-1.480089575052261353e-01,-4.406620934605598450e-02,-8.036028593778610229e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.504942445566598064e-01,0.000000000000000000e+00
7.939930260181427002e-02,1.387942194938659668e+00,7.217929959297180176e-01,-1.746881306171417236e-01,-4.808280989527702332e-02,-8.033915609121322632e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.315656499355668529e-01,1.000000000000000000e+00
8.650827407836914062e-02,1.383413791656494141e+00,7.132252454757690430e-01,-2.013449072837829590e-01,-5.038100853562355042e-02,-4.596801847219467163e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.027948549134020784e-01,0.000000000000000000e+00
9.352502971887588501e-02,1.378302097320556641e+00,7.016406655311584473e-01,-2.271772921085357666e-01,-5.034317076206207275e-02,7.565989508293569088e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.980769730056078703e-01,0.000000000000000000e+00
1.004451736807823181e-01,1.372605919837951660e+00,6.894984841346740723e-01,-2.530773282051086426e-01,-4.786076396703720093e-02,4.965258389711380005e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.040277513413884636e+00,0.000000000000000000e+00
1.072764396667480469e-01,1.366311788558959961e+00,6.783717870712280273e-01,-2.795956730842590332e-01,-4.315093159675598145e-02,9.420500695705413818e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.091461342051048833e+00,0.000000000000000000e+00
1.140263527631759644e-01,1.359423398971557617e+00,6.681703329086303711e-01,-3.059695959091186523e-01,-3.639800846576690674e-02,1.350709497928619385e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.161023141104039924e+00,0.000000000000000000e+00
1.206785216927528381e-01,1.351931810379028320e+00,6.559149026870727539e-01,-3.327604234218597412e-01,-2.719781920313835144e-02,1.840205639600753784e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.518839428030930749e+00,0.000000000000000000e+00
1.274020224809646606e-01,1.343830585479736328e+00,6.648600101470947266e-01,-3.599369227886199951e-01,-1.980219781398773193e-02,1.479260027408599854e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-5.995844447363924967e-01,0.000000000000000000e+00
1.341954171657562256e-01,1.335124850273132324e+00,6.736540198326110840e-01,-3.868555724620819092e-01,-1.417423132807016373e-02,1.125694364309310913e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-7.461093010534500802e-01,0.000000000000000000e+00
1.411351263523101807e-01,1.326508164405822754e+00,6.876084208488464355e-01,-3.829171955585479736e-01,-7.892972789704799652e-03,1.256365776062011719e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.301490509379278793e-02,1.000000000000000000e+00
1.480745375156402588e-01,1.317291736602783203e+00,6.875894069671630859e-01,-4.095942080020904541e-01,-1.613582717254757881e-03,1.255990415811538696e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.384222601127760299e-01,0.000000000000000000e+00
1.551086455583572388e-01,1.307471275329589844e+00,6.994811296463012695e-01,-4.364658892154693604e-01,2.278938423842191696e-03,7.785760611295700073e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.616084976236350057e+00,0.000000000000000000e+00
1.620524376630783081e-01,1.297046899795532227e+00,6.881544589996337891e-01,-4.633299112319946289e-01,8.438988588750362396e-03,1.232120543718338013e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.063003503767492919e-01,0.000000000000000000e+00
1.690829247236251831e-01,1.286020994186401367e+00,6.990283727645874023e-01,-4.900723099708557129e-01,1.241505611687898636e-02,7.952826470136642456e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.834124079266841845e+00,0.000000000000000000e+00
1.760344505310058594e-01,1.274393916130065918e+00,6.891383528709411621e-01,-5.168230533599853516e-01,1.837109029293060303e-02,1.191312521696090698e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.361734250249799327e-01,0.000000000000000000e+00
1.830594092607498169e-01,1.262163877487182617e+00,6.989232301712036133e-01,-5.436032414436340332e-01,2.191202715039253235e-02,7.082428038120269775e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.674863855138737589e+00,0.000000000000000000e+00
1.900068223476409912e-01,1.249320626258850098e+00,6.886042356491088867e-01,-5.709144473075866699e-01,2.797254733741283417e-02,1.212102323770523071e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.734558700469097214e-01,0.000000000000000000e+00
1.970484703779220581e-01,1.235892415046691895e+00,7.004349231719970703e-01,-5.968884825706481934e-01,3.165739029645919800e-02,7.369703054428100586e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.757001108758997843e+00,0.000000000000000000e+00
2.040159255266189575e-01,1.221862196922302246e+00,6.911196112632751465e-01,-6.236900091171264648e-01,3.720840811729431152e-02,1.110202819108963013e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.795345438267918592e-01,0.000000000000000000e+00
2.109832763671875000e-01,1.207232475280761719e+00,6.911197900772094727e-01,-6.503593325614929199e-01,4.275942221283912659e-02,1.110200509428977966e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.037779569317564210e+00,1.000000000000000000e+00
2.180222570896148682e-01,1.192015290260314941e+00,7.001105546951293945e-01,-6.764348745346069336e-01,4.650197923183441162e-02,7.485135644674301147e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.480383224032151501e+00,0.000000000000000000e+00
2.249820679426193237e-01,1.176204919815063477e+00,6.901920437812805176e-01,-7.028760313987731934e-01,5.222465470433235168e-02,1.144533529877662659e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.341774898708809172e-01,0.000000000000000000e+00
2.317999899387359619e-01,1.161149024963378906e+00,6.764404773712158203e-01,-6.693393588066101074e-01,5.750977247953414917e-02,1.057021990418434143e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.864882855156776209e+00,0.000000000000000000e+00
2.387035340070724487e-01,1.145507931709289551e+00,6.872043013572692871e-01,-6.952846050262451172e-01,6.062710657715797424e-02,6.234689429402351379e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.543237986422751673e+00,1.000000000000000000e+00
2.455396652221679688e-01,1.129258155822753906e+00,6.787434220314025879e-01,-7.224177122116088867e-01,6.544641405344009399e-02,9.638594835996627808e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.316912042966680740e-01,0.000000000000000000e+00
2.522948384284973145e-01,1.112953782081604004e+00,6.709142923355102539e-01,-7.248505353927612305e-01,7.000204920768737793e-02,9.111277759075164795e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.045714743517390799e+00,0.000000000000000000e+00
2.588720321655273438e-01,1.097251772880554199e+00,6.536898016929626465e-01,-6.980581879615783691e-01,7.399626821279525757e-02,7.988427579402923584e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.816829948610245715e+00,0.000000000000000000e+00
2.654679417610168457e-01,1.081540226936340332e+00,6.553249955177307129e-01,-6.985118985176086426e-01,7.821043580770492554e-02,8.428354561328887939e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.068630092401462672e-01,1.000000000000000000e+00
2.720393240451812744e-01,1.066007852554321289e+00,6.528130769729614258e-01,-6.905646920204162598e-01,8.249979466199874878e-02,8.578707277774810791e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.369021636167485623e+00,0.000000000000000000e+00
2.787089347839355469e-01,1.049881100654602051e+00,6.651319265365600586e-01,-7.168449759483337402e-01,8.431857079267501831e-02,3.637563437223434448e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.579495663445043219e+00,0.000000000000000000e+00
2.854703962802886963e-01,1.033895730972290039e+00,6.736842393875122070e-01,-7.106001973152160645e-01,8.675213158130645752e-02,4.867120832204818726e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.933339809207097471e-01,0.000000000000000000e+00
2.920149862766265869e-01,1.018535733222961426e+00,6.526886224746704102e-01,-6.827728152275085449e-01,8.851462602615356445e-02,3.524990379810333252e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.288206548230999893e+00,0.000000000000000000e+00
2.984112799167633057e-01,1.003308653831481934e+00,6.383360624313354492e-01,-6.768335103988647461e-01,8.979340642690658569e-02,2.557531557977199554e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.273445988487691416e+00,0.000000000000000000e+00
3.048114776611328125e-01,9.881386756896972656e-01,6.385284662246704102e-01,-6.743093729019165039e-01,9.127179533243179321e-02,2.956778928637504578e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.887027117096749418e-01,0.000000000000000000e+00
3.111191689968109131e-01,9.723451137542724609e-01,6.268846988677978516e-01,-7.021754384040832520e-01,9.511366486549377441e-02,7.683726400136947632e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.598192126231924970e-01,1.000000000000000000e+00
3.173200488090515137e-01,9.565651416778564453e-01,6.165271997451782227e-01,-7.015596032142639160e-01,9.864390641450881958e-02,7.060518115758895874e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.388111984584537550e+00,0.000000000000000000e+00
3.234402537345886230e-01,9.414473772048950195e-01,6.084502935409545898e-01,-6.721432209014892578e-01,1.021859720349311829e-01,7.084121555089950562e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.315356484532014925e+00,0.000000000000000000e+00
3.293972015380859375e-01,9.264199733734130859e-01,5.926569700241088867e-01,-6.680955886840820312e-01,1.051939651370048523e-01,6.015982106328010559e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.976681515169343539e+00,0.000000000000000000e+00
3.351361155509948730e-01,9.120208621025085449e-01,5.714716911315917969e-01,-6.401318311691284180e-01,1.075973808765411377e-01,4.806812852621078491e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.116073451701550034e+00,0.000000000000000000e+00
3.406780362129211426e-01,8.982752561569213867e-01,5.522609353065490723e-01,-6.110548377037048340e-01,1.095098182559013367e-01,3.824886307120323181e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.049596470028132167e+00,0.000000000000000000e+00
3.459776937961578369e-01,8.848796486854553223e-01,5.288451313972473145e-01,-5.954435467720031738e-01,1.106295585632324219e-01,2.239453233778476715e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.372912165967744791e+00,0.000000000000000000e+00
3.511345982551574707e-01,8.716585636138916016e-01,5.149589180946350098e-01,-5.876581668853759766e-01,1.113565936684608459e-01,1.454067230224609375e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.168406015814110965e+00,0.000000000000000000e+00
3.561280369758605957e-01,8.591110110282897949e-01,4.989306032657623291e-01,-5.577005147933959961e-01,1.117687001824378967e-01,8.242058567702770233e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.936912206184229213e+00,0.000000000000000000e+00
3.609183430671691895e-01,8.469009995460510254e-01,4.792349934577941895e-01,-5.426492691040039062e-01,1.115699931979179382e-01,-3.974425606429576874e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.093321777071435186e+00,0.000000000000000000e+00
3.654882311820983887e-01,8.347856998443603516e-01,4.579685628414154053e-01,-5.383870601654052734e-01,1.105967834591865540e-01,-1.946440711617469788e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.443334387562839716e+00,0.000000000000000000e+00
3.700264096260070801e-01,8.227721452713012695e-01,4.547029435634613037e-01,-5.338650345802307129e-01,1.097164899110794067e-01,-1.760585419833660126e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.258072915229700994e+00,0.000000000000000000e+00
3.745645582675933838e-01,8.101587295532226562e-01,4.547029435634613037e-01,-5.605317354202270508e-01,1.088361889123916626e-01,-1.760584302246570587e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.003439724999651617e+00,1.000000000000000000e+00
3.788852691650390625e-01,7.976257205009460449e-01,4.337419867515563965e-01,-5.569019913673400879e-01,1.071847379207611084e-01,-3.302918747067451477e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.405178706171267500e+00,0.000000000000000000e+00
3.831983506679534912e-01,7.857741117477416992e-01,4.325740933418273926e-01,-5.266486406326293945e-01,1.059197038412094116e-01,-2.530039846897125244e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.143031968253251485e+00,1.000000000000000000e+00
3.876072764396667480e-01,7.733446955680847168e-01,4.446433484554290771e-01,-5.521568059921264648e-01,1.022048965096473694e-01,-7.429625093936920166e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.480233431508820585e+00,0.000000000000000000e+00
3.919409811496734619e-01,7.603079676628112793e-01,4.351957738399505615e-01,-5.792871713638305664e-01,1.003900170326232910e-01,-3.629761934280395508e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.442621915671896016e-01,0.000000000000000000e+00
3.961659371852874756e-01,7.474778890609741211e-01,4.245790541172027588e-01,-5.700873732566833496e-01,9.832423180341720581e-02,-4.131551459431648254e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.220512608184901815e+00,0.000000000000000000e+00
4.003146290779113770e-01,7.340347766876220703e-01,4.150010943412780762e-01,-5.974549055099487305e-01,9.819328784942626953e-02,-2.619023667648434639e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.918336826882398594e-01,0.000000000000000000e+00
4.043735563755035400e-01,7.215237021446228027e-01,4.059687554836273193e-01,-5.560475587844848633e-01,9.811168164014816284e-02,-1.631827442906796932e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.503709717323840955e+00,0.000000000000000000e+00
4.084323942661285400e-01,7.084124684333801270e-01,4.059687256813049316e-01,-5.827142000198364258e-01,9.803008288145065308e-02,-1.631769118830561638e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.223723536027819137e+00,0.000000000000000000e+00
4.124177098274230957e-01,6.962117552757263184e-01,3.984885215759277344e-01,-5.422546267509460449e-01,9.806515276432037354e-02,7.015029550530016422e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.274662282577947003e+00,0.000000000000000000e+00
