obs0,obs1,obs2,obs3,action,reward
3.776012281457852282e-02,2.342193614195140772e-01,-2.513978869333490310e-02,-2.640835056002734937e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.244451004296880686e-02,3.946509378787635414e-02,-3.042145880534037269e-02,2.056526651477802448e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.323381191872633506e-02,-1.552076722912252571e-01,-3.001015347504481373e-02,3.034967745010643259e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.012965847290182742e-02,4.032883202164472269e-02,-2.394021798502352777e-02,1.502423779480788202e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.093623511333472492e-02,2.357857945363198426e-01,-2.391016950943391367e-02,-2.986367585068323005e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.565195100406112261e-02,4.101268535128727022e-02,-2.988290467957056135e-02,-1.358952409294605923e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.647220471108686607e-02,-1.536682449772093229e-01,-3.015469516142948309e-02,2.695172288369549474e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.339883981154268183e-02,-3.483471835744916811e-01,-2.476435058469038386e-02,5.525387429337126344e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.643189614005284960e-02,-1.528863651358742526e-01,-1.371357572601613131e-02,2.521574389053667375e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.337416883733536344e-02,-3.478098368245362559e-01,-8.670426947908796769e-03,5.404834886790967907e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.641797210084463610e-02,-1.525670901906187038e-01,2.139242825673138768e-03,2.450813032961507987e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.336663029703226271e-02,4.252424128166118478e-02,7.040868891596155019e-03,-4.692608739537879048e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.421711512266548627e-02,2.375445272049546419e-01,6.102347143688579417e-03,-3.373792670316323461e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.896800566676457911e-02,4.233627111509319363e-02,-6.452381969440680598e-04,-4.277825592214590245e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.981473108906644229e-02,-1.527764216551815435e-01,-1.500803315386986265e-03,2.497010222927381617e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.675920265596281114e-02,4.236692979258288583e-02,3.493217130467777490e-03,-4.345491123083955465e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.760654125181447038e-02,-1.528049381670842644e-01,2.624118905850986172e-03,2.503281082599634888e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.455044248847278524e-02,4.227944165349370453e-02,7.630681071050256226e-03,-4.152596388529133931e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.539603132154266002e-02,2.372911439871509820e-01,6.800161793344429093e-03,-3.317916027107930543e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.014185420128567827e-02,4.323156444077533855e-01,1.643297391285677631e-04,-6.223223574372240829e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.878816708944074487e-02,2.371913989350989405e-01,-1.228211740961591275e-02,-3.295876802370458769e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.353199506814272451e-02,4.224642359304245365e-02,-1.887387101435682862e-02,-4.080312432726723726e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.437692354000357525e-02,-1.525998655427813211e-01,-1.968993350090217365e-02,2.458656657314466920e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.132492622914794855e-02,4.279769172312858361e-02,-1.477262018627324008e-02,-5.296232264081196517e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.218088006361052356e-02,2.381283138613484451e-01,-1.583186663908947925e-02,-3.502692785019428934e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.694344634083748996e-02,4.323505596804180784e-02,-2.283725220912833850e-02,-6.262040245216937695e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.780814746019832612e-02,2.386768685294823056e-01,-2.408966025817172590e-02,-3.624202451097914834e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.258168483078796973e-02,4.390544673460999858e-02,-3.133806516036755779e-02,-7.742955456350764099e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.345979376548017081e-02,2.394623062658580437e-01,-3.288665625163771089e-02,-3.798327003115238854e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.824903989079733418e-02,4.482242730425439747e-02,-4.048331025786818665e-02,-9.769768380793120155e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.914548843688242213e-02,-1.496966311579827624e-01,-4.243726393402681013e-02,1.819429963781393766e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.615155581372276855e-02,4.600605875493016250e-02,-3.879840400646402537e-02,-1.238195553430725959e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.707167698882137374e-02,2.416617577583405618e-01,-4.127479511332547701e-02,-4.284861079970213593e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.190491214398818887e-02,4.714791752450961382e-02,-4.984451727326590087e-02,-1.490951885373315577e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.284787049447837504e-02,-1.472261481469792910e-01,-5.282642104401253508e-02,1.274555758949040274e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.990334753153878783e-02,4.861121439712007275e-02,-5.027730952611445675e-02,-1.814144261676555736e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.087557181948118762e-02,-1.457565944892767196e-01,-5.390559804946756794e-02,9.499356911327522246e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.796043992969565628e-02,-3.400661574472572668e-01,-5.200572666720206655e-02,3.701939739700959575e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.115911678075051039e-02,-5.344121387212580343e-01,-4.460184718780015045e-02,6.460360217548125616e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.047087400632534693e-02,-3.386980041503556693e-01,-3.168112675270390310e-02,3.396481798710255240e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.369691392331823632e-02,-5.333551795986103405e-01,-2.488816315528339165e-02,6.221747299160198530e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.302981033134603173e-02,-3.378946984815845989e-01,-1.244466855696299383e-02,3.217584431541815615e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.627191636171433989e-02,-5.328372413279827136e-01,-6.009499693879362565e-03,6.104909765664903176e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.615171535154684854e-03,-7.278746793184586172e-01,6.200319837450444203e-03,9.012750685932445771e-01,0.000000000000000000e+00,1.000000000000000000e+00
-8.942322051214488324e-03,-5.328372824812865893e-01,2.422582120931533745e-02,6.105474791801264178e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.959906770084022046e-02,-3.380621822037175317e-01,3.643677079291786358e-02,3.255922530789245317e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.636031134491456998e-02,-5.336834649453418011e-01,4.294861585449635810e-02,6.295394534181448787e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.703398064382140698e-02,-3.391863364836903427e-01,5.553940492285925484e-02,3.506858055538429331e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.381770737349521133e-02,-5.350523444738608525e-01,6.255312103393612100e-02,6.603519957901076154e-01,0.000000000000000000e+00,1.000000000000000000e+00
-5.451875426297243116e-02,-3.408540919122002855e-01,7.576016094973828108e-02,3.880029653802513079e-01,1.000000000000000000e+00,1.000000000000000000e+00
-6.133583610121643576e-02,-1.468846887871117501e-01,8.352022025734330557e-02,1.201356283841554795e-01,1.000000000000000000e+00,1.000000000000000000e+00
-6.427352987695866826e-02,-3.430977882119596312e-01,8.592293282502641572e-02,4.379557490551596599e-01,0.000000000000000000e+00,1.000000000000000000e+00
-7.113548564119785700e-02,-5.393241441495635335e-01,9.468204780612961280e-02,7.564397042925479209e-01,0.000000000000000000e+00,1.000000000000000000e+00
