obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
-4.313659854233264923e-03,1.431671142578125000e+00,-2.178184092044830322e-01,4.768231213092803955e-01,5.010166205465793610e-03,4.999613016843795776e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-4.413711291637429035e+00,1.000000000000000000e+00
-6.405258085578680038e-03,1.441804647445678711e+00,-2.101319581270217896e-01,4.503722488880157471e-01,5.964802578091621399e-03,1.909455657005310059e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.584127809909433582e+00,0.000000000000000000e+00
-8.406353183090686798e-03,1.451333999633789062e+00,-1.987681388854980469e-01,4.235317111015319824e-01,4.641132429242134094e-03,-2.647566795349121094e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.061112753673684406e+00,0.000000000000000000e+00
-1.050214748829603195e-02,1.460265636444091797e+00,-2.106604278087615967e-01,3.969637751579284668e-01,5.703646223992109299e-03,2.125266566872596741e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.149498061744406829e-01,0.000000000000000000e+00
-1.250152569264173508e-02,1.468606233596801758e+00,-1.985499411821365356e-01,3.706952929496765137e-01,4.334619734436273575e-03,-2.738285623490810394e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.159041417769118620e+00,0.000000000000000000e+00
-1.459665317088365555e-02,1.476346015930175781e+00,-2.105730324983596802e-01,3.439916372299194336e-01,5.378996022045612335e-03,2.088927850127220154e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.091682192803102414e-01,0.000000000000000000e+00
-1.676721498370170593e-02,1.483488440513610840e+00,-2.200191318988800049e-01,3.174294531345367432e-01,8.314376696944236755e-03,5.871286988258361816e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.699698878765059096e-01,0.000000000000000000e+00
-1.901435852050781250e-02,1.490018725395202637e+00,-2.296348065137863159e-01,2.901959717273712158e-01,1.317668613046407700e-02,9.725494682788848877e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.444042635394123142e-01,0.000000000000000000e+00
-2.134361304342746735e-02,1.495948314666748047e+00,-2.399296760559082031e-01,2.634640038013458252e-01,2.009885758161544800e-02,1.384563446044921875e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.373692555915113300e-02,0.000000000000000000e+00
-2.380628511309623718e-02,1.502529025077819824e+00,-2.527000904083251953e-01,2.923713922500610352e-01,2.646779082715511322e-02,1.273905038833618164e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-4.608727053833336917e+00,1.000000000000000000e+00
-2.634201012551784515e-02,1.508505225181579590e+00,-2.618650496006011963e-01,2.654411792755126953e-01,3.467205166816711426e-02,1.641001552343368530e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-9.490530943821681720e-02,0.000000000000000000e+00
-2.896261215209960938e-02,1.513886213302612305e+00,-2.724947333335876465e-01,2.388861477375030518e-01,4.499696195125579834e-02,2.065172493457794189e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.563551311471701677e-01,0.000000000000000000e+00
-3.150177001953125000e-02,1.518676519393920898e+00,-2.622728645801544189e-01,2.126333117485046387e-01,5.325987562537193298e-02,1.652734875679016113e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.133935537605254895e+00,0.000000000000000000e+00
-3.396959230303764343e-02,1.522875308990478516e+00,-2.533039748668670654e-01,1.863658726215362549e-01,5.971523001790046692e-02,1.291188299655914307e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.215651133944534168e+00,1.000000000000000000e+00
-3.635606914758682251e-02,1.526486515998840332e+00,-2.430721521377563477e-01,1.603110879659652710e-01,6.410539895296096802e-02,8.781155943870544434e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.494413346763282080e+00,0.000000000000000000e+00
-3.883018344640731812e-02,1.529479980468750000e+00,-2.540880143642425537e-01,1.327450275421142578e-01,7.071767002344131470e-02,1.322573274374008179e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.463235801701091798e-01,0.000000000000000000e+00
-4.130458831787109375e-02,1.531874060630798340e+00,-2.541075348854064941e-01,1.060721725225448608e-01,7.732758671045303345e-02,1.322100311517715454e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.248160544976656183e-01,0.000000000000000000e+00
-4.377918317914009094e-02,1.533668637275695801e+00,-2.541263103485107422e-01,7.939914613962173462e-02,8.393691480159759521e-02,1.321988105773925781e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.447347357342891883e-02,1.000000000000000000e+00
-4.625406116247177124e-02,1.534863710403442383e+00,-2.541445195674896240e-01,5.272600427269935608e-02,9.054528921842575073e-02,1.321792602539062500e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.190533754972875613e-01,0.000000000000000000e+00
-4.872913286089897156e-02,1.535459399223327637e+00,-2.541628777980804443e-01,2.605271339416503906e-02,9.715264290571212769e-02,1.321590542793273926e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.217617152943432757e-01,0.000000000000000000e+00
-5.114440992474555969e-02,1.535453081130981445e+00,-2.466689795255661011e-01,-6.235311157070100307e-04,1.022612974047660828e-01,1.021824926137924194e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.344005122733062496e-01,0.000000000000000000e+00
-5.346708372235298157e-02,1.534872770309448242e+00,-2.350262403488159180e-01,-2.598594874143600464e-02,1.049962565302848816e-01,5.470410734415054321e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.677281804343192295e-01,0.000000000000000000e+00
-5.572443082928657532e-02,1.533699512481689453e+00,-2.268217355012893677e-01,-5.221477523446083069e-02,1.060782819986343384e-01,2.164252847433090210e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.414458971476517224e-01,1.000000000000000000e+00
