obs0,obs1,obs2,obs3,action,reward,do_bool
4.230659594577751426e-02,2.336204619123686266e-01,3.951889866628553738e-02,-2.658150215451983711e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.697900518402488984e-02,3.795741279752698483e-02,3.420259823538156913e-02,3.906593259634882909e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.773815343997542954e-02,2.325726302027967540e-01,3.498391688730854293e-02,-2.426325584415642833e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.238960604403136712e-02,4.271778588627738182e-01,3.013126571847725768e-02,-5.240786166619704201e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.093316322128684154e-02,6.218630886127325397e-01,1.964969338523785136e-02,-8.071166545333057218e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.337042499354148872e-02,4.264774114212226408e-01,3.507360294571736092e-03,-5.083180791625792061e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.189997322196594653e-02,6.215497709386055281e-01,-6.659001288679848585e-03,-7.998936568549234183e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.433096864073806098e-02,8.167624291094680578e-01,-2.265687442577831584e-02,-1.094663883912194713e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.106662172229274238e-01,1.012175378187413433e+00,-4.455015210402221010e-02,-1.394368627869549959e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.309097247866757019e-01,8.176352526585929370e-01,-7.243752466141320512e-02,-1.115941384465251485e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.472624298398475529e-01,1.013629383930414463e+00,-9.475635235071823426e-02,-1.430439616556892668e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.675350175184558421e-01,8.197963474038575393e-01,-1.233651446818560815e-01,-1.168811068898901961e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.839309444665329918e-01,6.264759209052274125e-01,-1.467413660598341218e-01,-9.172116593290835507e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.964604628846375323e-01,4.336100695390264770e-01,-1.650855992464158040e-01,-6.740093352683668160e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.051326642754180696e-01,2.411204468061545758e-01,-1.785657859517831292e-01,-4.375154597805865353e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.099550732115411655e-01,4.891581581830445336e-02,-1.873160951473948621e-01,-2.060125471363211669e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.109333895279072446e-01,-1.431026159798922670e-01,-1.914363460901212788e-01,2.222735117121646398e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.080713372083093926e-01,-3.350373426851311898e-01,-1.909917990666969434e-01,2.489308889345604736e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.013705903546067766e-01,-5.269916471442984696e-01,-1.860131812880057300e-01,4.758158979793928878e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.908307574117208139e-01,-7.190671503503055506e-01,-1.764968633284178801e-01,7.045859735838160276e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.764494144047147051e-01,-9.113613850214086209e-01,-1.624051438567415684e-01,9.369252459367448660e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.582221867042865326e-01,-7.144661823875805284e-01,-1.436666389380066855e-01,5.979312884034171383e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
