obs0,obs1,obs2,obs3,action,reward,do_bool
3.817889773397892695e-03,1.543663198910281142e-01,3.440884568897816659e-02,-2.878826901806618710e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.905216171218454824e-03,3.489811157141693432e-01,2.865119188536493014e-02,-5.695178830606826281e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.388483848550184190e-02,1.534692946787976631e-01,1.726083422415127661e-02,-2.679482156583571917e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.695422437907779384e-02,3.483407105998738151e-01,1.190186991098413256e-02,-5.551373628785217784e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.392103859107527070e-02,5.432935454659398866e-01,7.991226534136974813e-04,-8.440468363185842371e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.478690950039407120e-02,3.481606982023223162e-01,-1.608181407295798671e-02,-5.511127168464952097e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.175012346444051392e-02,1.532682666332316201e-01,-2.710406840988788951e-02,-2.635397212235198738e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.481548879710514632e-02,-4.145653468367008210e-02,-3.237486283435828810e-02,2.047257874656915888e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.398635810343174551e-02,-2.360995981324821857e-01,-3.196541125942690270e-02,3.027676315661755324e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.926436614078210319e-02,-4.307517408490771360e-01,-2.591005862810339191e-02,5.852004579341234525e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.064933132380055769e-02,-2.352766234552986779e-01,-1.420604946942092238e-02,2.844694927891976977e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.594379885469458302e-02,-4.301931099802135949e-01,-8.516659613636968704e-03,5.726382826664835335e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.733993665509030863e-02,-6.251946154201351025e-01,2.936106039692701342e-03,8.626260651284252123e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.836044346687606854e-03,-4.301127635355194712e-01,2.018862734226120614e-02,5.708677625453328908e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.766210924022782638e-03,-6.255119255908037079e-01,3.160598259316786673e-02,8.698418302159849347e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.627644943583885645e-02,-8.210492366722537128e-01,4.900281919748757098e-02,1.172291923686169302e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.269743416928393154e-02,-1.016772799589425125e+00,7.244865767121096145e-02,1.479925912568756274e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-5.303289016107243237e-02,-8.226060072371960130e-01,1.020471759225860808e-01,1.210721024986895600e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.948501030581635818e-02,-6.289387965107370304e-01,1.262615964223239851e-01,9.516813056232563683e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-8.206378623603109712e-02,-8.255129853517260141e-01,1.452952225347891035e-01,1.281217729463334454e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-9.857404594306562462e-02,-6.325097450656239628e-01,1.709195771240557826e-01,1.037329979372537681e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.112242408443780972e-01,-4.400204777322016536e-01,1.916661767115065418e-01,8.028093332905856805e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.200246503990221314e-01,-2.479706321521979451e-01,2.077223633773182532e-01,5.760152109483840377e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.249840630420660931e-01,-5.627258492647332910e-02,2.192426675962859395e-01,3.552816276736079915e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
