obs0,obs1,obs2,obs3,action,reward
4.440320591404150335e-02,2.349296602174378856e-01,-4.286860336737009780e-03,-2.520800200066117269e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.910179911839025746e-02,3.986918462512922812e-02,-9.328460736869244666e-03,3.924767181233584923e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.989918281089283925e-02,2.351236546295681351e-01,-8.543507300622527403e-03,-2.563638176577900940e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.460165590348420306e-02,4.303665357500651156e-01,-1.367078365377832894e-02,-5.517292116879118913e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.320898661848550759e-02,6.256777910593682712e-01,-2.470536788753656746e-02,-8.486878039435963306e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.572254243967287135e-02,4.309013450096836895e-01,-4.167912396640849337e-02,-5.638749317550303397e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.434056933986654181e-02,2.363882262569826087e-01,-5.295662260150910128e-02,-2.846087557127217615e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.906833386500619121e-02,4.205998730955307074e-02,-5.864879771576353429e-02,-9.087003919031333421e-03,0.000000000000000000e+00,1.000000000000000000e+00
8.990953361119725928e-02,-1.521739569313910467e-01,-5.883053779414416234e-02,2.645301155777116664e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.686605447256944001e-02,-3.464090189823502142e-01,-5.353993548258993013e-02,5.380924609728011676e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.993787409292243962e-02,-1.505768457929028137e-01,-4.277808626313391038e-02,2.290318970406516885e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.692633717706438834e-02,-3.450622077075955474e-01,-3.819744832232087328e-02,5.079201327352205197e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.002509302291247406e-02,-1.494234695933819856e-01,-2.803904566761646067e-02,2.034487646879628020e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.703662363104483102e-02,-3.441334447715321820e-01,-2.397007037385720518e-02,4.871565266658126614e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.015395473561419015e-02,-1.486816241338852207e-01,-1.422693984054095202e-02,1.870164905373965514e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.718032225293648296e-02,4.664095668737910927e-02,-1.048661002979302086e-02,-1.101203095880692318e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.811314138668406681e-02,-1.483291675135263166e-01,-1.268901622155440591e-02,1.792357895177585370e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.514655803641353715e-02,4.697204476814054175e-02,-9.104300431199235238e-03,-1.174229156285049869e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.608599893177634854e-02,-1.480182845597394492e-01,-1.145275874376933470e-02,1.723738292867834088e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.312563324058156011e-02,-3.429744617987056654e-01,-8.005282158033666731e-03,4.614218792218660048e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.626614400460744847e-02,-1.477402862955830565e-01,1.223155426403653781e-03,1.662264717198578268e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.331133827869578651e-02,-3.428797250012508568e-01,4.547684860800810594e-03,4.592950184216490483e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.645374377867077048e-02,-1.478223525711559738e-01,1.373358522923379121e-02,1.680490000619484503e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.349729672724765378e-02,4.710035214830268768e-02,1.709456523047276147e-02,-1.202699368394368196e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.443930377021370975e-02,2.419732648556562893e-01,1.468916649368402425e-02,-4.075110396060198648e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.927876906732683665e-02,4.664614320780557932e-02,6.538945701563627505e-03,-1.102335064567807610e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.021169193148294713e-02,2.416737864101333733e-01,4.334275572428012389e-03,-4.008462807299128516e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.504516765968561570e-02,4.649062384159144412e-02,-3.682650042170244713e-03,-1.068000138693261380e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.597498013651744181e-02,-1.485783606722724248e-01,-5.818650319556768064e-03,1.847187821073534297e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.300341292307199165e-02,-3.436165763430440445e-01,-2.124274677409699295e-03,4.755604795749999725e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.613108139621110798e-02,-1.484646931472291820e-01,7.386934914090300362e-03,1.822087789690133297e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.316178753326652628e-02,4.655078310919719131e-02,1.103111049347056671e-02,-1.081347153091593016e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.409280319545047316e-02,-1.487274930547178575e-01,8.868416187287380542e-03,1.880079579428140524e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.111825333435611768e-02,4.626646246928117767e-02,1.262857534614366187e-02,-1.018641932051129739e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.204358258374174345e-02,2.412051738471994167e-01,1.059129148204140253e-02,-3.905362413630534268e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.686768606068573095e-02,4.593451802097683889e-02,2.780566654780334060e-03,-9.453290442120226844e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.778637642110526523e-02,-1.492271757383639985e-01,8.899085663562887084e-04,1.990259900847074492e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.480183290633798165e-02,4.588203598152426621e-02,4.870428368050436913e-03,-9.337607852546631060e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.571947362596846615e-02,-1.493093829850804244e-01,3.002906797541110909e-03,2.008394775981124925e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.273328596626685905e-02,4.576949187234255478e-02,7.019696349503360897e-03,-9.089466208199703523e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.364867580371370959e-02,2.407901271120377051e-01,5.201803107863420088e-03,-3.813546337959809462e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.846447834595446286e-02,4.358378300857276288e-01,-2.425289568056199045e-03,-6.723929067375919999e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.718123494766901516e-02,2.407496751376997646e-01,-1.587314770280803811e-02,-3.804745693848316512e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.199622845042300989e-02,4.585668089582539686e-02,-2.348263909050467280e-02,-9.283841517182317427e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.291336206833952005e-02,2.413072015354202904e-01,-2.533940739394113795e-02,-3.928366276517991085e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.773950609904792558e-02,4.655383227243620192e-02,-3.319613994697712123e-02,-1.082493435509472857e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.867058274449665073e-02,-1.480770789302781887e-01,-3.536112681799606638e-02,1.737783052103456516e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.570904116589108640e-02,4.753264881658708640e-02,-3.188556071378915308e-02,-1.298468662003616769e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.665969414222282730e-02,-1.471183755302080953e-01,-3.448249803779638439e-02,1.526084917673162233e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.371732663161866289e-02,4.847991900439838076e-02,-3.143032820245005715e-02,-1.507503817644506028e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.468692501170663300e-02,2.440375027827829391e-01,-3.444533583773906615e-02,-4.531808760806277370e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.956767506736228984e-02,4.941914644721293048e-02,-4.350895335935162089e-02,-1.715514340014877015e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.055605799630654762e-02,-1.450539384143659793e-01,-4.693998203938137825e-02,1.070945326016811139e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.765497922801923053e-02,-3.394728935351652988e-01,-4.479809138734775625e-02,3.846064553641793116e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.086552135731592372e-02,-5.339311606847451097e-01,-3.710596228006417252e-02,6.628349818156434869e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.018689814362102347e-02,-7.285177529855608736e-01,-2.384926264375130181e-02,9.436073058527456592e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.561654308390980822e-02,-5.330827456674017695e-01,-4.977116526696388071e-03,6.435271430972959728e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.495488817056177255e-02,-3.378917811637872082e-01,7.893426335249531522e-03,3.492810565242088772e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.197052547286028806e-03,-1.428829780722593312e-01,1.487904746573370796e-02,5.909760777367750739e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.339392985840842216e-03,5.202251098408372521e-02,1.606099962120725866e-02,-2.288539858400593374e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.379843205522517033e-03,-1.433252314012154194e-01,1.148391990440607302e-02,6.885156613423470962e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.513338577498208506e-03,-3.386099268743578694e-01,1.286095122709076700e-02,3.651354921276968035e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.258859959988948812e-03,-1.436730865124177248e-01,2.016366106964470259e-02,7.653542918723826860e-02,1.000000000000000000e+00,1.000000000000000000e+00
-6.132321690237303551e-03,-3.390782081712970797e-01,2.169436965338946907e-02,3.755112434864679161e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.291388585366324421e-02,-5.345014777082610635e-01,2.920459452311882642e-02,6.749548135421197248e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.360391540782846506e-02,-7.300168509834723540e-01,4.270369079396121870e-02,9.766877451329863957e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.820425242749791311e-02,-5.354927991231577256e-01,6.223744569662094384e-02,6.977187478017512490e-01,1.000000000000000000e+00,1.000000000000000000e+00
