obs0,obs1,obs2,obs3,action,reward
1.426285042601195367e-02,-1.716006924206150419e-01,5.556134051372449596e-03,2.694169265930118073e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.083083657759965207e-02,-3.668014907171186501e-01,1.094447258323268460e-02,5.638470995778945838e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.494806763257279035e-03,-1.718348008623447887e-01,2.222141457479057808e-02,2.746321903734613712e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.811074601038334828e-05,2.296316554208030492e-02,2.771405838225980689e-02,-1.096006181695174941e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.173740568519893945e-04,2.176769231958227135e-01,2.749485714592077301e-02,-2.947716500958293406e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.870912520768443804e-03,2.217399611483772404e-02,2.159942414400418606e-02,6.454371726758167949e-03,0.000000000000000000e+00,1.000000000000000000e+00
5.314392443065198493e-03,-1.732509551133622760e-01,2.172851157853935081e-02,3.058731587169172816e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.849373340797952868e-03,2.155472997987523120e-02,2.784597475287769672e-02,2.012128805092827655e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.280467940395457683e-03,-1.739552661857271532e-01,2.824840051389626225e-02,3.214582496794950450e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.198637383319085467e-03,-3.694678652458413537e-01,3.467756550748616468e-02,6.229140711110687789e-01,0.000000000000000000e+00,1.000000000000000000e+00
-8.587994688235912541e-03,-1.748468355106757022e-01,4.713584692970754220e-02,3.413511986935631737e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.208493139844942638e-02,1.957389232861131423e-02,5.396287090357880512e-02,6.389682619588205048e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.169345355187719968e-02,2.138822917691879932e-01,5.524080742749644390e-02,-2.112841223031790006e-01,1.000000000000000000e+00,1.000000000000000000e+00
-7.415807716493440054e-03,1.801581124129034150e-02,5.101512498143286056e-02,9.829997938923090706e-02,0.000000000000000000e+00,1.000000000000000000e+00
-7.055491491667633362e-03,2.123709014366257086e-01,5.298112456921747621e-02,-1.778614331587635711e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.808073462935119398e-03,4.066962061003763784e-01,4.942389590604220201e-02,-4.533712180935299263e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.325850659072408656e-03,2.109114698948019728e-01,4.035647154417160154e-02,-1.455280160563637293e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.544080056968447245e-03,4.054329436975999679e-01,3.744591122304432446e-02,-4.252110719124599925e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.765273893092044605e-02,2.098011312884273394e-01,2.894168978479512433e-02,-1.209625396469070080e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.184876155668899478e-02,4.044967317098596693e-01,2.652243899185698431e-02,-4.043759689344674779e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.993869619088618955e-02,2.090088785630856982e-01,1.843491961316763572e-02,-1.034506357107247698e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.411887376214790130e-02,1.362765393785553281e-02,1.636590689895314060e-02,1.949909623380434720e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.439142684090501501e-02,2.085117240143960771e-01,2.026572614571401157e-02,-9.248463307338283812e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.856166132119293738e-02,1.310525269106502244e-02,1.841603348424635661e-02,2.065226016056452285e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.882376637501423755e-02,2.079590821022493929e-01,2.254648551635926243e-02,-8.029457255723854159e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.298294801705922208e-02,1.252130091406225554e-02,2.094059406521449340e-02,2.194156953114683173e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.323337403534046469e-02,-1.828936286302791647e-01,2.532890797144386058e-02,5.186299083649620334e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.957550146273488417e-02,1.186272985910533095e-02,3.570150613874310125e-02,2.340349783265340822e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.981275605991699273e-02,-1.837506550986136022e-01,4.038220570527378123e-02,5.377620925691648512e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.613774295794472402e-02,1.078097660048085715e-02,5.113744755665707714e-02,2.580716750114741553e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.635336248995434116e-02,2.051369846556218568e-01,5.629888105688655997e-02,-1.805337594809075519e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.045610218306677774e-02,9.254728895227354313e-03,5.593781353792474237e-02,2.918476133738162059e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.064119676097132511e-02,-1.866183349508326039e-01,6.177476580540106760e-02,6.016348001251465849e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.690883006195467414e-02,7.587570071115629089e-03,7.380746180790399846e-02,3.290318329679156606e-01,1.000000000000000000e+00,1.000000000000000000e+00
