obs0,obs1,obs2,obs3,action,reward,do_bool
3.747688057954114138e-02,1.614625620020335994e-01,4.388403648787866929e-02,-2.768223384776056228e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.070613181958181170e-02,3.559318537812768413e-01,3.834758971832655933e-02,-5.553476722108290353e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.782476889520734936e-02,5.504949941836235761e-01,2.724063627410997640e-02,-8.357063964004475265e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.883466877887982144e-02,7.452344556754786353e-01,1.052650834610102670e-02,-1.119699458579712648e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.373935789238938998e-02,5.499760083842060165e-01,-1.186748082549322555e-02,-8.237332782506454620e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.473887806007350532e-02,7.452582724151732840e-01,-2.834214639050613646e-02,-1.120125004763780519e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.964404350837696711e-02,5.505193260466086924e-01,-5.074464648578174558e-02,-8.364653749034975938e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.106544300293091365e-01,3.561258501709015367e-01,-6.747395398385169774e-02,-5.601630298658331064e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.177769470327271611e-01,1.620125660164553894e-01,-7.867721458116835875e-02,-2.894779554238429697e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.210171983530562712e-01,3.581631273082688249e-01,-8.446677368964522481e-02,-6.059008672033683318e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.281804608992216377e-01,1.643175387925927822e-01,-9.658479103371259145e-02,-3.409728437865929274e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.314668116750734861e-01,-2.930702766911644219e-02,-1.034042479094444550e-01,-8.024142908485676351e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.308806711216911611e-01,-2.228063575361559912e-01,-1.050090764911415925e-01,1.781105118066188542e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.264245439709680285e-01,-2.635064091046537826e-02,-1.014468662550092187e-01,-1.457657929211225722e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.258975311527587293e-01,1.700667437192495413e-01,-1.043621821134316646e-01,-4.686513495886111547e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.292988660271437162e-01,-2.343801489659980142e-02,-1.137352091052038910e-01,-2.106002559467903823e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.288301057292117191e-01,-2.167655780848725677e-01,-1.179472142241397015e-01,4.415138251684752602e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.244947941675142722e-01,-2.016715411270122993e-02,-1.170641865738027559e-01,-2.832935257313605737e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.240914510852602487e-01,1.764130089819875569e-01,-1.227300570884299613e-01,-6.104839386887566111e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.276197112648999876e-01,-1.679906710372550127e-02,-1.349397358622050902e-01,-3.588379245243346061e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.272837299228254671e-01,-2.097705439166832608e-01,-1.421164943526917745e-01,-1.115640322938534490e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.230883190444918007e-01,-4.026003316424612288e-01,-1.443477749985688507e-01,1.331228660227790350e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.150363124116425828e-01,-5.953913537195851813e-01,-1.416853176781132650e-01,3.770108175194393230e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.031284853372508858e-01,-7.882466060871688995e-01,-1.341451013277244753e-01,6.218786597722900655e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.736355321550751118e-02,-9.812655508429717344e-01,-1.217075281322786695e-01,8.694854786824535164e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
