obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
-4.755687899887561798e-03,1.419655799865722656e+00,-2.391545772552490234e-01,2.147096097469329834e-01,5.655973218381404877e-03,5.752652883529663086e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-3.397760529381588235e+00,1.000000000000000000e+00
-7.180404849350452423e-03,1.423893094062805176e+00,-2.469528019428253174e-01,1.882983595132827759e-01,1.009180210530757904e-02,8.872456103563308716e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.861265402958463266e-01,1.000000000000000000e+00
-9.507179260253906250e-03,1.427537560462951660e+00,-2.346685230731964111e-01,1.619670242071151733e-01,1.205910462886095047e-02,3.934958204627037048e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.948951785057205344e+00,0.000000000000000000e+00
-1.176261901855468750e-02,1.430574893951416016e+00,-2.257279157638549805e-01,1.349844485521316528e-01,1.223536580801010132e-02,3.525618463754653931e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.859663605781493034e+00,1.000000000000000000e+00
-1.407709158957004547e-02,1.432999253273010254e+00,-2.331225425004959106e-01,1.077376082539558411e-01,1.389707252383232117e-02,3.323736041784286499e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.788224667748761487e-01,1.000000000000000000e+00
-1.632366143167018890e-02,1.434817194938659668e+00,-2.246232479810714722e-01,8.079297840595245361e-02,1.385391689836978912e-02,-8.629389922134578228e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.600435259403242272e+00,0.000000000000000000e+00
-1.848964765667915344e-02,1.436047434806823730e+00,-2.144900113344192505e-01,5.469521135091781616e-02,1.177747547626495361e-02,-4.153262823820114136e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.787752404625224445e+00,1.000000000000000000e+00
-2.056922949850559235e-02,1.436679601669311523e+00,-2.036620676517486572e-01,2.811892516911029816e-02,7.532078772783279419e-03,-8.491572737693786621e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.904485694206955460e+00,0.000000000000000000e+00
-2.257385291159152985e-02,1.436717033386230469e+00,-1.942595541477203369e-01,1.684831921011209488e-03,1.404956332407891750e-03,-1.225539892911911011e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.708673750380968359e+00,0.000000000000000000e+00
-2.467327192425727844e-02,1.436151504516601562e+00,-2.061739414930343628e-01,-2.513184398412704468e-02,-2.328842412680387497e-03,-7.468304783105850220e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.412618536364162791e+00,1.000000000000000000e+00
-2.669029310345649719e-02,1.434976220130920410e+00,-1.958260238170623779e-01,-5.225465819239616394e-02,-8.136010728776454926e-03,-1.161540374159812927e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.388126819640320919e-03,1.000000000000000000e+00
-2.877693250775337219e-02,1.433200716972351074e+00,-2.045716345310211182e-01,-7.894797623157501221e-02,-1.218457613140344620e-02,-8.097856491804122925e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.921250700885137830e+00,1.000000000000000000e+00
-3.086347505450248718e-02,1.430825233459472656e+00,-2.045607566833496094e-01,-1.056178361177444458e-01,-1.623370125889778137e-02,-8.098980039358139038e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.265851931312340639e+00,0.000000000000000000e+00
