obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
1.071596145629882812e-02,1.393057227134704590e+00,5.355837941169738770e-01,-4.099277853965759277e-01,-1.023580785840749741e-02,-7.970519363880157471e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.229275833280485120e-01,1.000000000000000000e+00
1.603164710104465485e-02,1.383233904838562012e+00,5.355961322784423828e-01,-4.366232156753540039e-01,-1.421822234988212585e-02,-7.965569198131561279e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.077082723487450266e+00,0.000000000000000000e+00
2.134752273559570312e-02,1.372810840606689453e+00,5.356079339981079102e-01,-4.632967710494995117e-01,-1.819972135126590729e-02,-7.963726669549942017e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.079608221895426823e+00,0.000000000000000000e+00
2.662506140768527985e-02,1.362607717514038086e+00,5.320194959640502930e-01,-4.535300135612487793e-01,-2.241136878728866577e-02,-8.424061536788940430e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.198264435160308450e+00,1.000000000000000000e+00
3.181304782629013062e-02,1.351813912391662598e+00,5.207672119140625000e-01,-4.797562062740325928e-01,-2.436029352247714996e-02,-3.898217529058456421e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.449884231856458316e-02,1.000000000000000000e+00
3.709583356976509094e-02,1.340410232543945312e+00,5.326679944992065430e-01,-5.069009065628051758e-01,-2.869885787367820740e-02,-8.677941560745239258e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.061492815046447991e+00,1.000000000000000000e+00
4.237880557775497437e-02,1.328407168388366699e+00,5.326820611953735352e-01,-5.335708260536193848e-01,-3.303521499037742615e-02,-8.673536777496337891e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.113867873209045456e+00,0.000000000000000000e+00
4.766197130084037781e-02,1.315804004669189453e+00,5.326954126358032227e-01,-5.602408051490783691e-01,-3.737145289778709412e-02,-8.673249930143356323e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.103340677749059751e+00,0.000000000000000000e+00
5.304689332842826843e-02,1.303373575210571289e+00,5.424780845642089844e-01,-5.525666475296020508e-01,-4.131557419896125793e-02,-7.888942211866378784e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.991782442436829226e-01,0.000000000000000000e+00
5.843200534582138062e-02,1.290343284606933594e+00,5.424888134002685547e-01,-5.792427659034729004e-01,-4.525937512516975403e-02,-7.888309657573699951e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.041995038671217344e+00,1.000000000000000000e+00
6.381712108850479126e-02,1.276713013648986816e+00,5.425002574920654297e-01,-6.059108972549438477e-01,-4.920240864157676697e-02,-7.886798679828643799e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.026104213353306704e+00,0.000000000000000000e+00
6.928291171789169312e-02,1.262483477592468262e+00,5.525960326194763184e-01,-6.326382160186767578e-01,-5.516489595174789429e-02,-1.192606240510940552e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.904846661235295668e+00,0.000000000000000000e+00
7.468690723180770874e-02,1.247658252716064453e+00,5.448452830314636230e-01,-6.590723395347595215e-01,-5.956604331731796265e-02,-8.803094178438186646e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.335064331283081440e-01,0.000000000000000000e+00
7.999439537525177002e-02,1.232233762741088867e+00,5.327399969100952148e-01,-6.856177449226379395e-01,-6.154057756066322327e-02,-3.949403017759323120e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.536221533249658822e-02,0.000000000000000000e+00
8.530177921056747437e-02,1.216209173202514648e+00,5.327447056770324707e-01,-7.122867107391357422e-01,-6.351549178361892700e-02,-3.950211033225059509e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.556507312066571558e-01,0.000000000000000000e+00
9.052715450525283813e-02,1.199602603912353516e+00,5.224090814590454102e-01,-7.380632758140563965e-01,-6.339985132217407227e-02,2.313145436346530914e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.236630717922662381e-01,0.000000000000000000e+00
9.575233608484268188e-02,1.182395935058593750e+00,5.224072337150573730e-01,-7.647322416305541992e-01,-6.328509747982025146e-02,2.295426093041896820e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.033431437053081936e-01,0.000000000000000000e+00
