obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
5.017852876335382462e-03,1.408620119094848633e+00,2.595332562923431396e-01,-3.830660134553909302e-02,-4.985788837075233459e-03,-4.320608824491500854e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.095580971974885687e+00,0.000000000000000000e+00
7.668399717658758163e-03,1.407162785530090332e+00,2.691931426525115967e-01,-6.478609144687652588e-02,-9.080214425921440125e-03,-8.189631998538970947e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.748347614253985993e+00,0.000000000000000000e+00
1.048736553639173508e-02,1.406319499015808105e+00,2.852439582347869873e-01,-3.750308975577354431e-02,-1.240148209035396576e-02,-6.643141806125640869e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.631561610953940589e+00,1.000000000000000000e+00
1.323251705616712570e-02,1.404883027076721191e+00,2.760041058063507080e-01,-6.385849416255950928e-02,-1.386720128357410431e-02,-2.931682206690311432e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.051188622813139961e-01,0.000000000000000000e+00
1.589250564575195312e-02,1.402848124504089355e+00,2.653118669986724854e-01,-9.043612331151962280e-02,-1.318816468119621277e-02,1.358189620077610016e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.379679277438083052e-01,0.000000000000000000e+00
1.862382888793945312e-02,1.400208115577697754e+00,2.742654979228973389e-01,-1.173437610268592834e-01,-1.430649030953645706e-02,-2.236862853169441223e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.682419135704036561e+00,0.000000000000000000e+00
2.126131020486354828e-02,1.396975040435791016e+00,2.624799013137817383e-01,-1.436837315559387207e-01,-1.305819489061832428e-02,2.496829070150852203e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.223717282674567475e-01,0.000000000000000000e+00
2.398471906781196594e-02,1.393147349357604980e+00,2.732653021812438965e-01,-1.701231002807617188e-01,-1.397324819117784500e-02,-1.830273121595382690e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.009261565838072361e+00,0.000000000000000000e+00
2.663993835449218750e-02,1.388711810111999512e+00,2.647080719470977783e-01,-1.971315890550613403e-01,-1.317259855568408966e-02,1.601457223296165466e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.266051732108212757e-01,0.000000000000000000e+00
2.939329110085964203e-02,1.383670926094055176e+00,2.770375907421112061e-01,-2.240525335073471069e-01,-1.484644319862127304e-02,-3.348006680607795715e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.324192631291508437e+00,0.000000000000000000e+00
3.207693248987197876e-02,1.378035426139831543e+00,2.682762742042541504e-01,-2.504666745662689209e-01,-1.476009748876094818e-02,1.727055176161229610e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.362491167114160628e-01,0.000000000000000000e+00
3.466720506548881531e-02,1.371803283691406250e+00,2.565610110759735107e-01,-2.769638597965240479e-01,-1.232630480080842972e-02,4.868021234869956970e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.210779271138380853e-01,0.000000000000000000e+00
3.734493255615234375e-02,1.364973545074462891e+00,2.675448656082153320e-01,-3.035336732864379883e-01,-1.209578197449445724e-02,4.610748961567878723e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.039233722371533108e+00,0.000000000000000000e+00
3.999748080968856812e-02,1.358315706253051758e+00,2.651694416999816895e-01,-2.959078252315521240e-01,-1.201193407177925110e-02,1.677155261859297752e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.094184008682287823e+00,0.000000000000000000e+00
4.254999011754989624e-02,1.351951241493225098e+00,2.556784451007843018e-01,-2.828736305236816406e-01,-1.243213471025228500e-02,-8.404465392231941223e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.890106682376409664e+00,0.000000000000000000e+00
4.500494152307510376e-02,1.344983935356140137e+00,2.434232234954833984e-01,-3.096392750740051270e-01,-1.039647683501243591e-02,4.071689397096633911e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.948487845043746614e-01,0.000000000000000000e+00
