obs0,obs1,obs2,obs3,action,reward
3.620703648664391587e-03,1.825060376013141472e-01,1.151249731744079198e-03,-3.371732314929756225e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.270824400690674601e-03,-1.263227759676952000e-02,-5.592214898115433451e-03,-4.412748532318372385e-02,0.000000000000000000e+00,1.000000000000000000e+00
7.018178848755283854e-03,-2.076735942663605616e-01,-6.474764604579108171e-03,2.467858124564754063e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.864706963428072413e-03,-4.027024769510751945e-01,-1.539048355449599767e-03,5.374194369267304427e-01,0.000000000000000000e+00,1.000000000000000000e+00
-5.189342575593430991e-03,-2.075589210480568991e-01,9.209340383085009782e-03,2.442519697072532137e-01,1.000000000000000000e+00,1.000000000000000000e+00
-9.340520996554569494e-03,-1.256971178749449747e-02,1.409437977723007433e-02,-4.551193340916293018e-02,1.000000000000000000e+00,1.000000000000000000e+00
-9.591915232304459860e-03,-2.078909028902968803e-01,1.318414110904681663e-02,2.515843635472567730e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.374973329011039760e-02,-1.295967464769753885e-02,1.821582837999195098e-02,-3.691104155033547718e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.400892678306434914e-02,-2.083380423913672730e-01,1.747760754898524185e-02,2.614630464765465567e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.817568763089169592e-02,-4.037050651717492000e-01,2.270686847851617271e-02,5.596069782078556543e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.624978893432668159e-02,-2.089090626995885602e-01,3.389900804267328982e-02,2.741635448212965676e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.042797018831845321e-02,-1.428677336420794419e-02,3.938227893909922173e-02,-7.637768960837565402e-03,1.000000000000000000e+00,1.000000000000000000e+00
-3.071370565560261126e-02,-2.099507445672145756e-01,3.922952355988246903e-02,2.972060137388298218e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.491272054694690569e-02,-1.540934065852184176e-02,4.517364383465906352e-02,1.714894390797672141e-02,1.000000000000000000e+00,1.000000000000000000e+00
