obs0,obs1,obs2,obs3,action,reward,do_bool
-2.666397249512228451e-02,2.020922688517547694e-01,-2.296252485529878470e-02,-2.802540543305998000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.262212711808718815e-02,7.305272518383393310e-03,-2.856760594191078140e-02,5.099024397234919181e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.247602166771952084e-02,-1.873955775778078647e-01,-2.846562545396608135e-02,2.886334011440895297e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.622393321927567883e-02,-3.821002830054016641e-01,-2.269295743108428950e-02,5.722043778291843186e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.386593887938370989e-02,-5.768968051417325826e-01,-1.124886987450060376e-02,8.576527715665397400e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-4.540387498221835905e-02,-7.718637119578654060e-01,5.904185556830190626e-03,1.146777531082500357e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.084114922137566495e-02,-5.768193557606909883e-01,2.883973617848020060e-02,8.559519165886069203e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-7.237753633658948471e-02,-7.723221756996978549e-01,4.595877451025233429e-02,1.157561907851174965e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-8.782397985058344736e-02,-5.778283917678750381e-01,6.911001266727583026e-02,8.796364099149067695e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.938054768594094257e-02,-3.837100296474582617e-01,8.670274086557397397e-02,6.094561237375777374e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.070547482788901106e-01,-1.899002590205314256e-01,9.889186334032552816e-02,3.452921683608532466e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.108527534593007347e-01,3.686075340516514753e-03,1.057977067075425992e-01,8.535824977122541402e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
