obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
-6.442260928452014923e-03,1.394595026969909668e+00,-3.321114182472229004e-01,-3.604456186294555664e-01,6.559029687196016312e-03,5.803835391998291016e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-2.988349979357735609e-01,1.000000000000000000e+00
-9.669208899140357971e-03,1.385889291763305664e+00,-3.239744305610656738e-01,-3.869327306747436523e-01,7.825220935046672821e-03,2.532603219151496887e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-7.412473560565036035e-01,0.000000000000000000e+00
-1.296138763427734375e-02,1.376582503318786621e+00,-3.321545422077178955e-01,-4.136558771133422852e-01,1.073159184306859970e-02,5.813287571072578430e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.977933110989936294e+00,1.000000000000000000e+00
-1.632728613913059235e-02,1.366672635078430176e+00,-3.414096832275390625e-01,-4.404785931110382080e-01,1.549108978360891342e-02,9.519864618778228760e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.197779345914823157e+00,1.000000000000000000e+00
-1.969346962869167328e-02,1.356163024902343750e+00,-3.414243459701538086e-01,-4.671481847763061523e-01,2.024936489760875702e-02,9.517452120780944824e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.561271430761649981e+00,1.000000000000000000e+00
-2.299509011209011078e-02,1.345053911209106445e+00,-3.333213925361633301e-01,-4.937959015369415283e-01,2.338001132011413574e-02,6.261859834194183350e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-9.524028291380364220e-01,0.000000000000000000e+00
-2.621870115399360657e-02,1.333350419998168945e+00,-3.235556185245513916e-01,-5.201729536056518555e-01,2.454902976751327515e-02,2.338268794119358063e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-6.651785821171631863e-01,0.000000000000000000e+00
-2.935390546917915344e-02,1.321056365966796875e+00,-3.124341070652008057e-01,-5.463876128196716309e-01,2.348450198769569397e-02,-2.129259333014488220e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-3.826393740941955723e-01,0.000000000000000000e+00
-3.236751630902290344e-02,1.308776974678039551e+00,-3.009266853332519531e-01,-5.457444787025451660e-01,2.304220385849475861e-02,-8.846472017467021942e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.584306648543770235e+00,0.000000000000000000e+00
-3.531513363122940063e-02,1.295903325080871582e+00,-2.926297485828399658e-01,-5.721288919448852539e-01,2.093398012220859528e-02,-4.216838628053665161e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-4.808997969288657526e-01,0.000000000000000000e+00
-3.819856792688369751e-02,1.282439470291137695e+00,-2.845790386199951172e-01,-5.983400940895080566e-01,1.721146143972873688e-02,-7.445716857910156250e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-3.146673009209155492e-01,0.000000000000000000e+00
-4.115047305822372437e-02,1.268385887145996094e+00,-2.931694388389587402e-01,-6.245864033699035645e-01,1.521084643900394440e-02,-4.001567512750625610e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.174501974472433430e+00,0.000000000000000000e+00
-4.404058307409286499e-02,1.253725886344909668e+00,-2.854274511337280273e-01,-6.515229344367980957e-01,1.166060939431190491e-02,-7.101150602102279663e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-3.529505465936597641e-01,0.000000000000000000e+00
-4.701290279626846313e-02,1.238476037979125977e+00,-2.957236170768737793e-01,-6.777585744857788086e-01,1.017547678202390671e-02,-2.970495820045471191e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.184688962372659971e+00,0.000000000000000000e+00
-4.989872127771377563e-02,1.222625494003295898e+00,-2.848836481571197510e-01,-7.044504284858703613e-01,6.518034264445304871e-03,-7.315570116043090820e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.326821917840550202e-01,0.000000000000000000e+00
-5.284776538610458374e-02,1.207398653030395508e+00,-2.909417748451232910e-01,-6.767431497573852539e-01,2.589077921584248543e-03,-7.858602702617645264e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.925895667264495792e+00,0.000000000000000000e+00
