obs0,obs1,obs2,obs3,action,reward
3.796188622732090540e-02,-2.055431774252272914e-01,-8.393027377024797186e-05,2.538092333607478990e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.385102267881635874e-02,-4.006639301360661043e-01,4.992254393444709760e-03,5.464656858956811192e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.583774407609503582e-02,-5.958556660066256505e-01,1.592156811135833280e-02,8.407173578894570065e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.392063075596252329e-02,-4.009546510889819282e-01,3.273591526914747252e-02,5.530836330097326226e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.901537734182884729e-03,-2.063073348540445107e-01,4.379758792934212303e-02,2.708917288023179326e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.775391037101994515e-03,-1.183684569553164478e-02,4.921542250538848279e-02,-7.661895929215789547e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.538654123191361602e-03,-2.076288036820156113e-01,4.906218458680416949e-02,3.001339273273136432e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.613921950448950832e-03,-1.323924758627761933e-02,5.506486313335044042e-02,2.331895501021258310e-02,1.000000000000000000e+00,1.000000000000000000e+00
-2.878706902174503045e-03,-2.091058731357892109e-01,5.553124223355469097e-02,3.328544744728459959e-01,0.000000000000000000e+00,1.000000000000000000e+00
-7.060824364890286656e-03,-1.481647969705895962e-02,6.218833172301160839e-02,5.818741487091705356e-02,1.000000000000000000e+00,1.000000000000000000e+00
-7.357153958831465571e-03,1.793612252836497278e-01,6.335208002042995445e-02,-2.142445166211038310e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.769929453158470806e-03,3.735229359259082949e-01,5.906718968800787894e-02,-4.862897738905141987e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.700529265359695300e-03,1.776194168376770965e-01,4.934139421019759220e-02,-1.755913093702012873e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.252917602113237092e-03,3.720017727302048494e-01,4.582956802279356673e-02,-4.523095021805771387e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.469295305671733387e-02,5.664466627468273119e-01,3.678337797918202617e-02,-7.302014123241922228e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.602188631165388080e-02,7.610414357753749748e-01,2.217934973269818089e-02,-1.011084251986188898e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.124271502716138349e-02,9.558605146456464752e-01,1.957664692974401405e-03,-1.296720801949839297e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.035992532007430911e-02,7.607137539389587921e-01,-2.397675134602238536e-02,-1.003425668755330014e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.557420039885348606e-02,5.659201747817206307e-01,-4.404526472112899049e-02,-7.183677733740605476e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.689260389448789923e-02,3.714345017882346722e-01,-5.841262018861020228e-02,-4.398673139789454622e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.432129393025259767e-02,1.771857900294366295e-01,-6.720996646818910847e-02,-1.661547384667411698e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.786500973084133470e-02,-1.691292287339940525e-02,-7.053306123752392520e-02,1.045911372007302664e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.752675127337334660e-02,1.791452215318511121e-01,-6.844123849350931821e-02,-2.094843838977167305e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.011096557040103705e-01,-1.493475594457291389e-02,-7.263092617146364727e-02,6.084799714550731542e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.008109605851189167e-01,-2.089442399998443778e-01,-7.141396622855350484e-02,3.297602509241220892e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.663207578512203466e-02,-4.029807738074602241e-01,-6.481876121007106029e-02,5.990953194458992215e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.857246030897282518e-02,-5.971388064106072369e-01,-5.283685482115307863e-02,8.706773961820637453e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.662968418076068766e-02,-4.013395256185684490e-01,-3.542330689751180262e-02,5.618615356329814681e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.860289366838931424e-02,-2.057388365570441136e-01,-2.418607618485217256e-02,2.582322898296764424e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.448811693724842975e-02,-4.005072977004900947e-01,-1.902143038825864288e-02,5.431895228086787153e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.647797098323863174e-02,-2.051232643002334211e-01,-8.157639932085068366e-03,2.445745274272663194e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.237550569723396082e-02,-9.885752481408521808e-03,-3.266149383539741942e-03,-5.067031552854356358e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.217779064760579011e-02,1.852828792442313965e-01,-4.279555694110613595e-03,-3.443819478249117716e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.588344823249041804e-02,3.804654480747871048e-01,-1.116719465060884986e-02,-6.384113055908124945e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.349275719398615736e-02,5.757413178048829128e-01,-2.393542076242510114e-02,-9.345899332760666534e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.500758355008381451e-02,3.809502737746864875e-01,-4.262721942794643615e-02,-6.495234025155576241e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.262658902557754037e-02,1.864472241994411805e-01,-5.561768747825758530e-02,-3.705624661549740684e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.635553350956635954e-02,-7.842248641202531623e-03,-6.302893680135707166e-02,-9.592206267111558216e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.619868853674231279e-02,1.881237839653383537e-01,-6.494737805477938941e-02,-4.078056676279052106e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.996116421604907765e-02,-6.020036658970856491e-03,-7.310349140733748974e-02,-1.362850263856522082e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.984076348286966496e-02,-2.000229050413940834e-01,-7.582919193505052724e-02,1.324687528248711943e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.584030538204177885e-02,-3.939813665174777269e-01,-7.317981687855310002e-02,4.002979668022558224e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.796067805169222542e-02,-5.879930970857702999e-01,-6.517385754250798469e-02,6.690410009161931182e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.620081610997681498e-02,-7.821511861551209144e-01,-5.179303752418411982e-02,9.405122672843222453e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.055779238687439781e-02,-5.863708452329710052e-01,-3.298279217849767186e-02,6.320152100911206050e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.883037548221497659e-02,-3.908046279710865045e-01,-2.034248797667526087e-02,3.291302490678842396e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.101428292279324872e-02,-5.856311699677115845e-01,-1.375988299531757594e-02,6.153293182847989762e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.930165952343901661e-02,-3.903196950953486399e-01,-1.453296629621595934e-03,3.183445619753209610e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.149526562153204388e-02,-5.854209174820215189e-01,4.913594609884823494e-03,6.105688174459407147e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.131527281083872571e-04,-7.806112038102864803e-01,1.712497095880363696e-02,9.047953035282219059e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.582537680431411742e-02,-5.857253064204794857e-01,3.522087702936807507e-02,6.175438166316828958e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.753988293272370547e-02,-7.813211106920845417e-01,4.757175336200173549e-02,9.211083599894090979e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.316630514656540074e-02,-5.868731911262201617e-01,6.599392056178991772e-02,6.437472764234770661e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.490376896908980009e-02,-3.927300599465895492e-01,7.886886609025946238e-02,3.725546306011043307e-01,1.000000000000000000e+00,1.000000000000000000e+00
-6.275837016802159052e-02,-5.888786619031931568e-01,8.631995870228155454e-02,6.890263460034202758e-01,0.000000000000000000e+00,1.000000000000000000e+00
-7.453594340608545032e-02,-3.950540050378906765e-01,1.001004856223499662e-01,4.247184123058700966e-01,1.000000000000000000e+00,1.000000000000000000e+00
-8.243702350684325997e-02,-5.914408798248276256e-01,1.085948538684673725e-01,7.472045128050097684e-01,0.000000000000000000e+00,1.000000000000000000e+00
-9.426584110333981192e-02,-3.979713751338778138e-01,1.235389441245675624e-01,4.905739138907486696e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.022252686060173693e-01,-2.047888850849909625e-01,1.333504224023825402e-01,2.392367462897605490e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.063210463077171875e-01,-1.179898201547605052e-02,1.381351573281777434e-01,-8.589127163770110540e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.065570259480267123e-01,1.810994086805142456e-01,1.379633747849023373e-01,-2.546978276849094502e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.029350377744164269e-01,3.740095083906189166e-01,1.328694182312041561e-01,-5.008807883755108659e-01,1.000000000000000000e+00,1.000000000000000000e+00
-9.545484760660405410e-02,5.670328126736164931e-01,1.228518024636939404e-01,-7.489149662976317678e-01,1.000000000000000000e+00,1.000000000000000000e+00
-8.411419135313172313e-02,7.602652962553430038e-01,1.078735031377413001e-01,-1.000551515675949688e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.890888542802486860e-02,9.537931677327986524e-01,8.786247282422229854e-02,-1.257502605413843844e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.983302207336889889e-02,1.147687649975108304e+00,6.271242071594541889e-02,-1.521424084750674144e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.687926907386673295e-02,9.518664736565727313e-01,3.228393902093193435e-02,-1.209844363360053299e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.841939600735276655e-03,7.563428452614064934e-01,8.087051753730867265e-03,-9.072219168630606401e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.284917304492852935e-03,9.513543818409676556e-01,-1.005738658353034706e-02,-1.197352089109519069e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.631200494131220521e-02,7.563640347915621120e-01,-3.400442836572072774e-02,-9.078381828231834039e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.143928563714344843e-02,5.617185064794176785e-01,-5.216119202218439527e-02,-6.260340511283724041e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.267365576673180283e-02,3.673619894852853118e-01,-6.468187304475184196e-02,-3.502242255045209252e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.002089555643751184e-02,5.633413424012021498e-01,-7.168635755484226157e-02,-6.625817370010599339e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.128772240446155928e-02,3.692861260699429327e-01,-8.493799229486345692e-02,-3.933042625321730990e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.867344492586042515e-02,1.754657261270249347e-01,-9.280407754550691612e-02,-1.285635190242115922e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.218275944840092162e-02,-1.821269774358424964e-02,-9.537534792599114408e-02,1.334587080560504235e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.181850549352923108e-02,-2.118482690834418980e-01,-9.270617376487014227e-02,3.945941576206104529e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.758154011186038645e-02,-4.055408881405752064e-01,-8.481429061245793211e-02,6.566688804579925431e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.947072234904888566e-02,-2.093470584861617800e-01,-7.168091300329808291e-02,3.385304696637286281e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.528378117932565061e-02,-4.033797017624390358e-01,-6.491030361002350646e-02,6.077758815961138428e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.721618714407687017e-02,-5.975369594991055688e-01,-5.275478597810123044e-02,8.793282135018676282e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.526544795409476185e-02,-4.017394430580734088e-01,-3.516822170806387787e-02,5.705378184430009991e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.723065909293329229e-02,-5.963510078216485155e-01,-2.375746533920385789e-02,8.519373359481051677e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.530363893650032156e-02,-7.911411482785831728e-01,-6.718718620241755785e-03,1.137056055557144951e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.480815970928656994e-03,-5.959319631456945210e-01,1.602240249090114421e-02,8.422735983995273124e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.437823291985233287e-03,-4.010323290419196551e-01,3.286787445889169379e-02,5.546720568205666391e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.045846987282362736e-02,-2.063869285076883331e-01,4.396131559530302990e-02,2.725230633173659212e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.458620844297739416e-02,-1.191893253171982803e-02,4.941177686165034583e-02,-5.976640629664131676e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.482458709361179038e-02,1.824608387720861313e-01,4.929224404905706292e-02,-2.826692811280516193e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.117537031817006712e-02,3.768463217335482618e-01,4.363885842649602859e-02,-5.594072978902935311e-01,1.000000000000000000e+00,1.000000000000000000e+00
