obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
9.419536218047142029e-03,1.413743138313293457e+00,4.701212942600250244e-01,5.017006397247314453e-02,-8.781922049820423126e-03,-6.566439568996429443e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.581232022593735298e-01,1.000000000000000000e+00
1.414966583251953125e-02,1.414273619651794434e+00,4.779067039489746094e-01,2.353815548121929169e-02,-1.362207345664501190e-02,-9.681190550327301025e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.140528108830180853e+00,0.000000000000000000e+00
1.879787445068359375e-02,1.414204597473144531e+00,4.676252901554107666e-01,-3.088808385655283928e-03,-1.639558188617229462e-02,-5.547520518302917480e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.791821926463751158e-01,0.000000000000000000e+00
2.338590659201145172e-02,1.413530468940734863e+00,4.600717425346374512e-01,-2.997542545199394226e-02,-1.765547320246696472e-02,-2.520001493394374847e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.634055350125504180e-01,0.000000000000000000e+00
2.788496017456054688e-02,1.412266492843627930e+00,4.489129483699798584e-01,-5.616326630115509033e-02,-1.667418517172336578e-02,1.962768472731113434e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.049809683477918698e+00,0.000000000000000000e+00
3.254432603716850281e-02,1.411633968353271484e+00,4.642367959022521973e-01,-2.809648402035236359e-02,-1.499336771667003632e-02,3.361968696117401123e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.346022402092631909e+00,1.000000000000000000e+00
3.710927814245223999e-02,1.410410404205322266e+00,4.523910880088806152e-01,-5.434545129537582397e-02,-1.093676127493381500e-02,8.113969862461090088e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.430983732346647885e+00,0.000000000000000000e+00
4.175252839922904968e-02,1.408596634864807129e+00,4.622087478637695312e-01,-8.059866726398468018e-02,-8.850499056279659271e-03,4.172929376363754272e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.007030745045311759e+00,0.000000000000000000e+00
4.631042480468750000e-02,1.406180620193481445e+00,4.515188634395599365e-01,-1.073588952422142029e-01,-4.621601663529872894e-03,8.458549529314041138e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.127767714296710411e+00,0.000000000000000000e+00
5.077753216028213501e-02,1.403168678283691406e+00,4.401196837425231934e-01,-1.338551491498947144e-01,1.888154656626284122e-03,1.302070170640945435e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.371700933426734270e-01,1.000000000000000000e+00
5.530443042516708374e-02,1.399557828903198242e+00,4.476312100887298584e-01,-1.604990512132644653e-01,6.886744406074285507e-03,9.998103976249694824e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.737211110785806367e+00,0.000000000000000000e+00
5.977068096399307251e-02,1.395339488983154297e+00,4.400376677513122559e-01,-1.875243782997131348e-01,1.340592652559280396e-02,1.303955614566802979e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.581998786174711125e-01,0.000000000000000000e+00
6.423673778772354126e-02,1.390521764755249023e+00,4.400173723697662354e-01,-2.141960710287094116e-01,1.992314308881759644e-02,1.303559988737106323e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.295650769931739887e+00,0.000000000000000000e+00
6.870260089635848999e-02,1.385104656219482422e+00,4.399979114532470703e-01,-2.408680021762847900e-01,2.643964253365993500e-02,1.303419768810272217e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.354959523782923725e+00,0.000000000000000000e+00
7.316827774047851562e-02,1.379087924957275391e+00,4.399792253971099854e-01,-2.675398886203765869e-01,3.295517712831497192e-02,1.303224563598632812e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.405887820293457935e+00,0.000000000000000000e+00
7.763376086950302124e-02,1.372471570968627930e+00,4.399603903293609619e-01,-2.942118942737579346e-01,3.946969658136367798e-02,1.303022205829620361e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.448544120484200448e+00,0.000000000000000000e+00
8.217821270227432251e-02,1.365266799926757812e+00,4.498833119869232178e-01,-3.203373551368713379e-01,4.398442432284355164e-02,9.030294418334960938e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.089596875900382233e+00,0.000000000000000000e+00
