obs0,obs1,obs2,obs3,action,reward
-4.655900478596531472e-02,-2.404831651478511467e-01,-1.686455000904194326e-02,2.476448146042891096e-01,0.000000000000000000e+00,1.000000000000000000e+00
-5.136866808892233405e-02,-4.512447162028279668e-02,-1.191165371695616058e-02,-5.030949743135565422e-02,1.000000000000000000e+00,1.000000000000000000e+00
-5.227115752132799331e-02,1.501662371590822831e-01,-1.291784366558327429e-02,-3.467267222418872197e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.926783277814635043e-02,3.454695289654587942e-01,-1.985237811042101994e-02,-6.434549579094896998e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.235844219883717204e-02,1.506298145535404642e-01,-3.272147726861081296e-02,-3.570891924090176528e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.934584590776636637e-02,-4.401202411307167384e-02,-3.986326111679116407e-02,-7.490111971451024475e-02,0.000000000000000000e+00,1.000000000000000000e+00
-4.022608639002780290e-02,1.516580617060856173e-01,-4.136128351108137036e-02,-3.798897728846889477e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.719292515590608833e-02,-4.285287186743610977e-02,-4.895907896877514653e-02,-1.005296579290563819e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.804998259325480942e-02,-2.372402159730666593e-01,-5.096967212735627195e-02,1.763137498960285487e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.279478691271614010e-02,-4.142728558807165506e-02,-4.744339712943570347e-02,-1.320027965033091499e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.362333262447757459e-02,-2.358386606413629405e-01,-5.008345305950188953e-02,1.453430040451521021e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.834010583730483090e-02,-4.003657876126323623e-02,-4.717659297859884415e-02,-1.627102205694593295e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.914083741253009313e-02,1.557278755384144675e-01,-5.043079738998802741e-02,-4.698949620751521339e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.602627990176180739e-02,-3.864676786674983711e-02,-5.982869663149106843e-02,-1.935240486595071197e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.679921525909680469e-02,-2.328641114975908144e-01,-6.369917760468121748e-02,7.970158041800273763e-02,0.000000000000000000e+00,1.000000000000000000e+00
-5.145649748904862486e-02,-4.270178213355000363e-01,-6.210514599632116495e-02,3.516266025056219990e-01,0.000000000000000000e+00,1.000000000000000000e+00
