obs0,obs1,obs2,obs3,action,reward
4.007436585268917689e-02,2.309081586618780269e-01,1.955509943201216155e-02,-2.828279947154789808e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.469252902592673465e-02,4.257458076396378743e-01,1.389853953770258180e-02,-5.692797574228662949e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.320744517871948964e-02,6.206700984110243846e-01,2.512944389245255414e-03,-8.575519149066288538e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.562084714693997012e-02,4.255140011500518904e-01,-1.463809390888732263e-02,-5.640798884337172581e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.413112716994101070e-02,2.306004635037300909e-01,-2.591969167756166814e-02,-2.760443509716484223e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.874313644001561252e-02,3.585771650407204580e-02,-3.144057869699463936e-02,8.352113332077970576e-03,0.000000000000000000e+00,1.000000000000000000e+00
7.946029077009705843e-02,2.314161323234537049e-01,-3.127353643035307718e-02,-2.940825460793761725e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.408861341656613531e-02,3.675368490153216317e-02,-3.715518735194060090e-02,-1.142457423114900950e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.482368711459678523e-02,-1.578162565565961184e-01,-3.738367883656357887e-02,2.693077952214590898e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.166736198346485898e-02,3.781869126815975979e-02,-3.199752293213439791e-02,-3.492783647232444721e-02,1.000000000000000000e+00,1.000000000000000000e+00
8.242373580882805806e-02,2.333845366971999957e-01,-3.269607966158089019e-02,-3.375321126755884138e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.709142654277206297e-02,3.874274733713334307e-02,-3.944672191509265846e-02,-5.533640850139992517e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.786628148951472483e-02,2.344074515661198899e-01,-4.055345008512065835e-02,-3.601994761218915708e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.255443052083711653e-02,3.988472202657586396e-02,-4.775743960755848838e-02,-8.057472702548407195e-02,0.000000000000000000e+00,1.000000000000000000e+00
9.335212496136863214e-02,-1.545212419982836816e-01,-4.936893414806817204e-02,1.966663847183801050e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.026170012140295740e-02,-3.489035448016821750e-01,-4.543560645370056661e-02,4.733760149529180339e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.328362922536931834e-02,-5.433553566701435633e-01,-3.596808615464220510e-02,7.513992429134761508e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.241652209196644541e-02,-3.477563309247908019e-01,-2.094010129637268250e-02,4.476181317456259801e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.546139547347062937e-02,-1.523445175285271791e-01,-1.198773866146016220e-02,1.484087337073328183e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.241450512290008801e-02,-3.472927712934791855e-01,-9.019563987313506531e-03,4.372857924445124334e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.546864969703050458e-02,-1.520443181734715543e-01,-2.738481384232573784e-04,1.417733097931693220e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.242776333356106988e-02,4.308155398818536153e-02,2.561618057440128923e-03,-1.509959988262292718e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.328939441332477406e-02,2.381667313289370647e-01,-4.583019190844564786e-04,-4.428696898574602248e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.805272903990351535e-02,4.305126813142054476e-02,-9.315695716233661494e-03,-1.503312665573127704e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.891375440253192319e-02,-1.519360573828826000e-01,-1.232232104737991663e-02,1.393982558087009105e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.587503325487427203e-02,4.336019279180078345e-02,-9.534355931205898416e-03,-1.571465501657708375e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.674223711071028908e-02,2.386173439213905567e-01,-1.267728693452131565e-02,-4.528220229024445542e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.151458398913810244e-02,4.367694037427161113e-02,-2.173372739257020680e-02,-1.641619369745324630e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.238812279662353522e-02,-1.511272550373060075e-01,-2.501696613206085690e-02,1.215861334915212533e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.936557769587741396e-02,-3.458820201004922934e-01,-2.258524346223043239e-02,4.062726497248821400e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.244793729386756920e-02,-1.504472033535319275e-01,-1.445979046773279014e-02,1.065556918239651818e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.943899322679692898e-02,-3.453589873538244204e-01,-1.232867663125348720e-02,3.946417731744553681e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.253181347972043863e-02,-1.500642878954087933e-01,-4.435841167764379908e-03,9.809744764531591610e-02,1.000000000000000000e+00,1.000000000000000000e+00
