obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
-1.403579674661159515e-02,1.412160277366638184e+00,-7.149301767349243164e-01,1.465686783194541931e-02,1.772005483508110046e-02,1.924349963665008545e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.683862555090881896e+00,0.000000000000000000e+00
-2.101306989789009094e-02,1.411884903907775879e+00,-7.055475115776062012e-01,-1.235245633870363235e-02,2.545016631484031677e-02,1.546164304018020630e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.583384766328788384e-01,0.000000000000000000e+00
-2.792978286743164062e-02,1.411014318466186523e+00,-6.979504227638244629e-01,-3.881371393799781799e-02,3.165112063288688660e-02,1.240307539701461792e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.764533046792280513e-02,0.000000000000000000e+00
-3.476648405194282532e-02,1.409544467926025391e+00,-6.878834962844848633e-01,-6.541994214057922363e-02,3.582915291190147400e-02,8.356832712888717651e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.880991563255474563e-01,0.000000000000000000e+00
-4.153118282556533813e-02,1.407488584518432617e+00,-6.788632869720458984e-01,-9.143307060003280640e-02,3.818841278553009033e-02,4.718955606222152710e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.207132621502250647e-01,0.000000000000000000e+00
-4.821138456463813782e-02,1.404838919639587402e+00,-6.682361364364624023e-01,-1.177678629755973816e-01,3.841211646795272827e-02,4.474498797208070755e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.370115628247287720e-01,0.000000000000000000e+00
-5.479364469647407532e-02,1.401594996452331543e+00,-6.559614539146423340e-01,-1.441207975149154663e-01,3.617237135767936707e-02,-4.479946941137313843e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.186721207103688558e+00,0.000000000000000000e+00
-6.130132824182510376e-02,1.397756576538085938e+00,-6.466138958930969238e-01,-1.704974323511123657e-01,3.205839544534683228e-02,-8.228703588247299194e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.027222111687821071e+00,0.000000000000000000e+00
-6.772718578577041626e-02,1.393314719200134277e+00,-6.363518834114074707e-01,-1.972949355840682983e-01,2.589312009513378143e-02,-1.233169063925743103e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.248507748784022597e+00,0.000000000000000000e+00
-7.405595481395721436e-02,1.389659047126770020e+00,-6.272182464599609375e-01,-1.623891144990921021e-01,2.030134014785289764e-02,-1.118459478020668030e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.425675906340257093e+00,1.000000000000000000e+00
