obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
1.372909522615373135e-03,1.409274578094482422e+00,7.655851542949676514e-02,-4.927144572138786316e-02,-3.854833310469985008e-03,-6.243255734443664551e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.440081283229714959e+00,0.000000000000000000e+00
2.107047941535711288e-03,1.407566189765930176e+00,7.656829804182052612e-02,-7.593331485986709595e-02,-6.974320858716964722e-03,-6.239543482661247253e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.820464618759785935e+00,0.000000000000000000e+00
2.753830049186944962e-03,1.405266046524047852e+00,6.559877097606658936e-02,-1.022338941693305969e-01,-7.891392335295677185e-03,-1.834262162446975708e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.255224460011958199e+00,0.000000000000000000e+00
3.496837569400668144e-03,1.402363300323486328e+00,7.768136262893676758e-02,-1.290291100740432739e-01,-1.123190205544233322e-02,-6.681657582521438599e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.987779447280301870e+00,0.000000000000000000e+00
4.162216093391180038e-03,1.398873329162597656e+00,6.793893873691558838e-02,-1.551215648651123047e-01,-1.261246949434280396e-02,-2.761366404592990875e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.693091325191061314e+00,0.000000000000000000e+00
4.750060848891735077e-03,1.396259427070617676e+00,6.061760336160659790e-02,-1.161889657378196716e-01,-1.442358549684286118e-02,-3.622602671384811401e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.609679087210946768e+00,1.000000000000000000e+00
5.338001064956188202e-03,1.393045425415039062e+00,6.062308698892593384e-02,-1.428696215152740479e-01,-1.623362861573696136e-02,-3.620412945747375488e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.274660364684251590e+00,1.000000000000000000e+00
5.925846286118030548e-03,1.389231324195861816e+00,6.062841415405273438e-02,-1.695326268672943115e-01,-1.804356463253498077e-02,-3.620241954922676086e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.284635936573295112e+00,1.000000000000000000e+00
6.603050045669078827e-03,1.384812951087951660e+00,7.180694490671157837e-02,-1.964328885078430176e-01,-2.209429815411567688e-02,-8.102214336395263672e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.903403729910222442e+00,0.000000000000000000e+00
7.247066590934991837e-03,1.380363702774047852e+00,6.869776546955108643e-02,-1.978119760751724243e-01,-2.634054236114025116e-02,-8.493287116289138794e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-3.055611117162186363e-01,1.000000000000000000e+00
7.812500000000000000e-03,1.375315785408020020e+00,5.883409827947616577e-02,-2.243921160697937012e-01,-2.860666811466217041e-02,-4.532655328512191772e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.009675177203773533e+00,0.000000000000000000e+00
8.498573675751686096e-03,1.370678424835205078e+00,7.041772454977035522e-02,-2.061367779970169067e-01,-3.039454855024814606e-02,-3.576076775789260864e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.398955603902419353e+00,1.000000000000000000e+00
9.184646420180797577e-03,1.365441083908081055e+00,7.042251527309417725e-02,-2.328137606382369995e-01,-3.218208253383636475e-02,-3.575441986322402954e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.195364247682761061e+00,0.000000000000000000e+00
1.006460189819335938e-02,1.360363721847534180e+00,8.896153420209884644e-02,-2.256770431995391846e-01,-3.313349932432174683e-02,-1.902998611330986023e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.772675353020190525e-01,0.000000000000000000e+00
