obs0,obs1,obs2,obs3,action,reward
-4.102471240964348370e-02,1.756556323059785818e-01,-3.609309793323119825e-02,-3.292025367777269840e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.751159976352391040e-02,-1.893441548925683948e-02,-4.267714866878574015e-02,-4.811663251427561461e-02,0.000000000000000000e+00,1.000000000000000000e+00
-3.789028807330904747e-02,-2.134192501986252599e-01,-4.363948131907124939e-02,2.308017194491356339e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.215867307728154989e-02,-1.770176173942181186e-02,-3.902344693008853727e-02,-7.532094931815469518e-02,1.000000000000000000e+00,1.000000000000000000e+00
-4.251270831206998418e-02,-2.122431774795117965e-01,-4.052986591645162812e-02,2.047990307023799250e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.675757186166022011e-02,-1.656576966121445227e-02,-3.643388530240403156e-02,-1.003885575283781639e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.708888725488451221e-02,1.790588839751362515e-01,-3.844165645297159539e-02,-4.043399939257030784e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.350770957538178940e-02,-1.549740388210033015e-02,-4.652845633148565418e-02,-1.240202299821106524e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.381765765302379767e-02,1.802591860238056398e-01,-4.900886093112787056e-02,-4.310117584600966500e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.021247393254768349e-02,-1.413577325153358988e-02,-5.762909610032980467e-02,-1.541722706785117469e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.049518939757835306e-02,-2.083872507488923054e-01,-6.071254151390004239e-02,1.197876536058421482e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.466293441255619889e-02,-4.025891691865188804e-01,-5.831678844178320165e-02,3.927152994461015068e-01,0.000000000000000000e+00,1.000000000000000000e+00
-5.271471779628657262e-02,-5.968371544239707838e-01,-5.046248245286116818e-02,6.664565423689123858e-01,0.000000000000000000e+00,1.000000000000000000e+00
-6.465146088476599051e-02,-4.010510321948331791e-01,-3.713335160548292269e-02,3.583215270404796482e-01,1.000000000000000000e+00,1.000000000000000000e+00
-7.267248152866265243e-02,-5.956259541431097038e-01,-2.996692106467332972e-02,6.390680140207647408e-01,0.000000000000000000e+00,1.000000000000000000e+00
-8.458500061152485205e-02,-7.903175424771989865e-01,-1.718556078425803602e-02,9.221653229373967253e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.003913514610688396e-01,-9.852031222294864721e-01,1.257745674489899046e-03,1.209398218818737103e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.200954139056585740e-01,-7.900974367234767648e-01,2.544571005086464222e-02,9.171096991723002301e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.358973626401281110e-01,-5.953286043896854896e-01,4.378790403431064709e-02,6.325312593407663719e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.478039347279218318e-01,-4.008440147893941874e-01,5.643852922112597287e-02,3.539535362164411003e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.558208150237097023e-01,-2.065680943588475982e-01,6.351759994545479182e-02,7.958777387199605924e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.599521769108866454e-01,-1.241147729959762858e-02,6.510935542289471301e-02,-1.923982375308009862e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.602004064568786079e-01,-2.084014977412823599e-01,6.126139067227868995e-02,1.200925071275126266e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.643684364117042607e-01,-4.043452288103046577e-01,6.366324081482893638e-02,4.314563350661227425e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.724553409879103494e-01,-6.003081481297232180e-01,7.229236751615139567e-02,7.435095877226736150e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.844615039505048126e-01,-4.062544894376993732e-01,8.716255927060487241e-02,4.744248369551410383e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.925865937392587934e-01,-2.124645948979519139e-01,9.665105600970769206e-02,2.104368648098464689e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.968358856372178223e-01,-1.884790511049447281e-02,1.008597933059046242e-01,-5.026154238381130845e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.972128437394277123e-01,1.746940331136853652e-01,9.985456245822839361e-02,-3.094965383186454866e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.937189630771539994e-01,-2.169835374954540153e-02,9.366463169185548776e-02,1.293307946649807638e-02,0.000000000000000000e+00,1.000000000000000000e+00
-1.941529301521449091e-01,1.719642126017586758e-01,9.392329328118545484e-02,-2.487902861156373047e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.907136459001097240e-01,3.656280981886722570e-01,8.894748755887270375e-02,-5.104328722672865082e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.834010839363362788e-01,1.693731199787525399e-01,7.873883011352697525e-02,-1.910980711087986728e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.800136215367612313e-01,-2.678179656150639354e-02,7.491686869135100180e-02,1.253479867717375851e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.805492574679913587e-01,1.671913893551680297e-01,7.742382842678575960e-02,-1.427907006657351263e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.772054296808880103e-01,3.611240476292588153e-01,7.456801441347105097e-02,-4.100783631034514154e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.699829487283028295e-01,5.551139866024459302e-01,6.636644715140202488e-02,-6.783519665901016626e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.588806689962539154e-01,7.492542348352382309e-01,5.279940781959999163e-02,-9.494238401209811329e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.438955842995491563e-01,5.534627818242920938e-01,3.381093101718037064e-02,-6.406301183146376754e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.328263286630633200e-01,7.480974650437079987e-01,2.099832865088761824e-02,-9.224767624387046894e-01,1.000000000000000000e+00,1.000000000000000000e+00
