obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
-4.341983702033758163e-03,1.397377252578735352e+00,-2.129181325435638428e-01,-3.136181533336639404e-01,2.838649321347475052e-03,5.293811671435832977e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-7.232555451533630997e-01,0.000000000000000000e+00
-6.401920225471258163e-03,1.389713287353515625e+00,-2.045613527297973633e-01,-3.406206369400024414e-01,1.427561510354280472e-03,-2.822451293468475342e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-9.493451375431039008e-01,0.000000000000000000e+00
-8.374119177460670471e-03,1.381457805633544922e+00,-1.935553848743438721e-01,-3.669119775295257568e-01,-2.189389895647764206e-03,-7.234578579664230347e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.032622122660739050e+00,0.000000000000000000e+00
-1.025896053761243820e-02,1.372607946395874023e+00,-1.826119273900985718e-01,-3.933488130569458008e-01,-7.997154258191585541e-03,-1.161660701036453247e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.610670526066114716e+00,0.000000000000000000e+00
-1.223278045654296875e-02,1.363155722618103027e+00,-1.937905400991439819e-01,-4.201259911060333252e-01,-1.155903283506631851e-02,-7.124419510364532471e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.342218455521275278e+00,0.000000000000000000e+00
-1.429662667214870453e-02,1.353110313415527344e+00,-2.050658166408538818e-01,-4.464680850505828857e-01,-1.285789348185062408e-02,-2.597942389547824860e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.021754327191500611e+00,0.000000000000000000e+00
-1.644210889935493469e-02,1.342464089393615723e+00,-2.153125703334808350e-01,-4.731616973876953125e-01,-1.210237760096788406e-02,1.511176396161317825e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.746067686163597754e+00,0.000000000000000000e+00
-1.850032806396484375e-02,1.331207990646362305e+00,-2.043618708848953247e-01,-5.002830028533935547e-01,-1.354517880827188492e-02,-2.885859645903110504e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.108055148593421135e+00,0.000000000000000000e+00
-2.047958411276340485e-02,1.319349408149719238e+00,-1.944744288921356201e-01,-5.270836949348449707e-01,-1.696791872382164001e-02,-6.846120208501815796e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.329733095549697763e+00,0.000000000000000000e+00
-2.253389358520507812e-02,1.306889057159423828e+00,-2.038685381412506104e-01,-5.538139343261718750e-01,-1.850526221096515656e-02,-3.074955008924007416e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.774199797907128895e+00,1.000000000000000000e+00
