obs0,obs1,obs2,obs3,action,reward
-3.605678095916164949e-02,-2.328807937351536073e-01,3.240338897271316521e-02,3.118162990459783512e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.071439683386472025e-02,-3.823510509034105942e-02,3.863971495363273390e-02,2.952596249514211069e-02,1.000000000000000000e+00,1.000000000000000000e+00
-4.147909893567153922e-02,1.563120374296901316e-01,3.923023420353557306e-02,-2.507196806126116284e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.835285818707773881e-02,-3.934752838569291478e-02,3.421584059128333910e-02,5.407458603551845711e-02,0.000000000000000000e+00,1.000000000000000000e+00
-3.913980875479159544e-02,1.552675333454599516e-01,3.529733231199370935e-02,-2.276196484347573490e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.603445808788239418e-02,-4.034060418583754193e-02,3.074493934329856210e-02,7.598505642073866140e-02,0.000000000000000000e+00,1.000000000000000000e+00
-3.684127017159914697e-02,1.543274106539217760e-01,3.226464047171333227e-02,-2.068413808534373399e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.375472195852070867e-02,-4.124070367563761885e-02,2.812781285464458630e-02,9.584227163702729868e-02,0.000000000000000000e+00,1.000000000000000000e+00
-3.457953603203346021e-02,1.534670495114061617e-01,3.004465828738513145e-02,-1.878353434209505957e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.151019504180533476e-02,3.481465549597960729e-01,2.628795141896611912e-02,-4.708910106385523209e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.454726394260941386e-02,5.428875135425191845e-01,1.687013120619507145e-02,-7.551737539956322465e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.368951367175903072e-02,3.475371192653499142e-01,1.766656126282425618e-03,-4.572302760108756803e-01,0.000000000000000000e+00,1.000000000000000000e+00
-6.738771286452032404e-03,5.426340498767949772e-01,-7.377949393935087641e-03,-7.493558186132652787e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.113909711083866931e-03,3.476146402684849868e-01,-2.236506576620039127e-02,-4.590037633925347360e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.106620251645356809e-02,1.528158616039430873e-01,-3.154514103405108710e-02,-1.734534517413152677e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.412251974853243053e-02,-4.184074334570830889e-02,-3.501421006887739384e-02,1.091134578253907250e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.328570488161826511e-02,1.537650059168277350e-01,-3.283194091236957962e-02,-1.944074001581781452e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.636100499995481877e-02,-4.087228970792727845e-02,-3.672008891553314031e-02,8.774034587685908271e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.554355920579627258e-02,-2.354491816052985687e-01,-3.496528199799595754e-02,3.686156551260811320e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.083457557369030093e-02,-4.300573204411339834e-01,-2.759296889547433601e-02,6.500717414606220768e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.233429164867621608e-03,-6.247842781790244882e-01,-1.459153406626189503e-02,9.339396869148703928e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.026225639871286913e-02,-4.294685518196001972e-01,4.087259672035513380e-03,6.367075269581663477e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.885162743510487154e-02,-2.344038391292997403e-01,1.682141021119883811e-02,3.453145529353531251e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.353970421769086691e-02,-3.952516369843828148e-02,2.372770126990590006e-02,5.798315731919978511e-02,1.000000000000000000e+00,1.000000000000000000e+00
-2.433020749165963267e-02,1.552486808098332560e-01,2.488736441628989701e-02,-2.271200798784573371e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.122523387546296908e-02,3.500062858017120027e-01,2.034496281872075207e-02,-5.118498903406649703e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.422510815942872910e-02,1.546037556408085267e-01,1.010796501190745246e-02,-2.128257469622674702e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.113303304661255808e-02,-4.066124231496412444e-02,5.851450072662103125e-03,8.302847839952937070e-02,0.000000000000000000e+00,1.000000000000000000e+00
-1.194625789291184001e-02,-2.358665815742511940e-01,7.512019640652690608e-03,3.775517910117476839e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.666358952439686569e-02,-4.310944113275934075e-01,1.506305546088764456e-02,6.725937860894894982e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.528547775094873440e-02,-2.361850415471332953e-01,2.851493118267743598e-02,3.846912696943475263e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.000917858189140058e-02,-4.147927908330595326e-02,3.620875657656438817e-02,1.011336083079400483e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.083876416355751937e-02,1.531055417705065314e-01,3.823142874272318636e-02,-1.799092591039772593e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.777665332814738958e-02,-4.254204878947021040e-02,3.463324356064364368e-02,1.245849798835316768e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.862749430393679226e-02,1.520670593212306299e-01,3.712494315831427888e-02,-1.569734919647605143e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.558615311751218091e-02,-4.356621632586338277e-02,3.398547331901907026e-02,1.471864456218633932e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.645747744402944870e-02,1.510529853073526163e-01,3.692920223145633452e-02,-1.345839765231088836e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.343641773788239513e-02,-4.457793820072292190e-02,3.423752270099415795e-02,1.695170532277385234e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.432797650189685509e-02,1.500376542178470107e-01,3.762786376554892731e-02,-1.121713894049026217e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.132722341753991516e-02,3.446007907419389449e-01,3.538443597745087599e-02,-3.927495318840122929e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.443520760270113577e-02,1.489950350489125108e-01,2.752944533977062791e-02,-8.912370809123826287e-02,0.000000000000000000e+00,1.000000000000000000e+00
-1.145530690172288577e-02,3.437117914082531422e-01,2.574697117794586335e-02,-3.729955374313754235e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.581071073557822955e-03,1.482337280561579484e-01,1.828706042931835599e-02,-7.230685156711685879e-02,0.000000000000000000e+00,1.000000000000000000e+00
-1.616396512434664125e-03,3.430888003306576395e-01,1.684092339797601742e-02,-3.591644931538794938e-01,1.000000000000000000e+00,1.000000000000000000e+00
