obs0,obs1,obs2,obs3,action,reward,do_bool
4.689797397511233368e-02,1.920029348738173658e-01,4.969107203100193298e-02,-2.526712861330430715e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.073803267258868155e-02,3.863814195763886628e-01,4.463764630834107100e-02,-5.292759535997101361e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.846566106411645730e-02,5.808479138498827687e-01,3.405212723634686717e-02,-8.075660242323643434e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.008261934111410796e-02,7.754870390991545070e-01,1.790080675169957933e-02,-1.089346067745798674e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.559236012309720532e-02,5.801337220867671673e-01,-3.886114603216393043e-03,-7.911004839525728194e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.719503456483255532e-02,3.850653456684348663e-01,-1.970812428226784846e-02,-4.996426435653371634e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.048963414782012465e-01,1.902267015772297898e-01,-2.970097715357459395e-02,-2.132352470328498506e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.087008755097458451e-01,3.857604229788167971e-01,-3.396568209423159179e-02,-5.151372748851463790e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.164160839693221816e-01,1.911328460737167778e-01,-4.426842759193452131e-02,-2.333482855557790225e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.202387408907965166e-01,-3.329544959908142809e-03,-4.893539330305009954e-02,4.504886537499785959e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.201721499915983510e-01,1.924587160692615706e-01,-4.803441599555013930e-02,-2.626632240192772749e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.240213243129835857e-01,-1.945846857922067796e-03,-5.328768047593568369e-02,1.449058381139944895e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.239824073758251377e-01,-1.962646953733555577e-01,-5.299786879970769249e-02,2.898959523147940365e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.200571134683580260e-01,-4.286534183322310287e-04,-4.719994975341181009e-02,-1.901974312763549113e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.200485403999913825e-01,-1.948430414457711923e-01,-4.758034461596451908e-02,2.584054235264223176e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.161516795710759581e-01,9.247491415277087068e-04,-4.241223614543607190e-02,-4.889727141958405410e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.161701745539065189e-01,-1.935641934387082319e-01,-4.339018157382775603e-02,2.301083375697717814e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.122988906851323521e-01,2.150070459721653560e-03,-3.878801482243231930e-02,-7.593945794503370594e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.123418920943267812e-01,-1.923949738506046392e-01,-4.030680398133299619e-02,2.042577977227152397e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.084939926173146829e-01,3.279521442115518326e-03,-3.622164802687868890e-02,-1.008625441790069188e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.085595830461569961e-01,1.989013588318334080e-01,-3.823889891045882672e-02,-4.047496643199292032e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.125376102227936687e-01,4.341970849661286325e-03,-4.633389219685740690e-02,-1.243634185776929524e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.126244496397868916e-01,-1.900866140828345041e-01,-4.882116056841126484e-02,1.533491702956367164e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.088227173581302054e-01,-3.844767548126731271e-01,-4.575417716249852856e-02,4.302392329212786359e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.011331822618767445e-01,-1.887377592137083615e-01,-3.714939250407295335e-02,1.234909773197668259e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.735842707760257453e-02,6.896179751023218119e-03,-3.467957295767761655e-02,-1.806768713229827128e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.749635067262303612e-02,-1.877127997551825966e-01,-3.829311038413726886e-02,1.008673264649587176e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.374209467751938585e-02,-3.822656241408420863e-01,-3.627576385483809174e-02,3.812272022646054359e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.609678219470254246e-02,-1.866478513725184640e-01,-2.865121980954598441e-02,7.733085092281616335e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.236382516725217207e-02,-3.813476026399172936e-01,-2.710460279108966100e-02,3.608383091522415764e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.473687311445383064e-02,-1.858510711996574638e-01,-1.988783660804482878e-02,5.973344539790725882e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.101985169046068358e-02,-3.806823083125453477e-01,-1.869316770008668319e-02,3.460758688220237356e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.340620552420977996e-02,-1.852995113196959642e-01,-1.177165032364620861e-02,4.755740572236133445e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.970021529781586317e-02,-3.802507048202880546e-01,-1.082050220919898199e-02,3.365031498949697109e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.209520120141010457e-02,-5.752170114364663078e-01,-4.090439211299587603e-03,6.257543239452452166e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.059086097268077564e-02,-7.702816242327116258e-01,8.424647267605316764e-03,9.171462095475562126e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.518522848802654326e-02,-9.655164640925212316e-01,2.676757145855643977e-02,1.212464893848676617e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.874899206176117245e-03,-1.160973487441068874e+00,5.101686933552997127e-02,1.513414127271835996e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.734457054264526218e-02,-9.665049762352890816e-01,8.128515188096668842e-02,1.237083342667697705e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.667467006735104784e-02,-7.725159951585056639e-01,1.060268187343206409e-01,9.709321726588152623e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-5.212498997052116001e-02,-5.789645338166855559e-01,1.254454621874969422e-01,7.133488495013305952e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.370428064685487723e-02,-7.755794185734298241e-01,1.397124391775235452e-01,1.042737998123047349e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.921586901832347594e-02,-5.825613440193493364e-01,1.605671991399844900e-01,7.969739729078658685e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.086709589871046211e-02,-3.899639311826574861e-01,1.765066785981418140e-01,5.587981657494692778e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.866637452236361183e-02,-1.977013529429491046e-01,1.876826419131311929e-01,3.265089782452786915e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.026204015812225978e-01,-5.678016114021661176e-03,1.942128214780367568e-01,9.838740717265478941e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
