obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
3.088283585384488106e-03,1.412954807281494141e+00,1.511524617671966553e-01,3.251625597476959229e-02,-1.919698552228510380e-03,-1.964326249435544014e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.422663655271095395e+00,0.000000000000000000e+00
4.598903469741344452e-03,1.413086652755737305e+00,1.511527895927429199e-01,5.862600635737180710e-03,-2.017918042838573456e-03,-1.964344875887036324e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.109737285695644005e-01,0.000000000000000000e+00
6.109428592026233673e-03,1.412618517875671387e+00,1.511531770229339600e-01,-2.080879174172878265e-02,-2.115793060511350632e-03,-1.957462634891271591e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.477455716020699583e-02,0.000000000000000000e+00
7.620048709213733673e-03,1.411550164222717285e+00,1.511534303426742554e-01,-4.747717455029487610e-02,-2.213654574006795883e-03,-1.957119675353169441e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.892470078239625764e-01,0.000000000000000000e+00
9.130572900176048279e-03,1.409881949424743652e+00,1.511537134647369385e-01,-7.414546608924865723e-02,-2.311500720679759979e-03,-1.956824911758303642e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.363959590067508998e-01,0.000000000000000000e+00
1.064825057983398438e-02,1.408695340156555176e+00,1.518365442752838135e-01,-5.273868516087532043e-02,-2.383280778303742409e-03,-1.435821526683866978e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.728979314765865194e-01,1.000000000000000000e+00
1.225538272410631180e-02,1.406913757324218750e+00,1.630652844905853271e-01,-7.918619364500045776e-02,-4.706024657934904099e-03,-4.645899683237075806e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.139474155984997683e+00,0.000000000000000000e+00
1.394109707325696945e-02,1.404519915580749512e+00,1.729126870632171631e-01,-1.064079850912094116e-01,-9.001128375530242920e-03,-8.591041713953018188e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.397244879634909953e+00,0.000000000000000000e+00
1.562700234353542328e-02,1.401526451110839844e+00,1.729254573583602905e-01,-1.330775022506713867e-01,-1.329523418098688126e-02,-8.588969707489013672e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.649153280953669309e+00,0.000000000000000000e+00
1.731300354003906250e-02,1.397933125495910645e+00,1.729380786418914795e-01,-1.597473621368408203e-01,-1.758908852934837341e-02,-8.588480204343795776e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.794594402046840287e+00,0.000000000000000000e+00
1.899909973144531250e-02,1.393740057945251465e+00,1.729504317045211792e-01,-1.864172071218490601e-01,-2.188229188323020935e-02,-8.587186038494110107e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.898306891047724321e+00,0.000000000000000000e+00
2.068529091775417328e-02,1.388947129249572754e+00,1.729629486799240112e-01,-2.130871117115020752e-01,-2.617482095956802368e-02,-8.585862070322036743e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.968356025505556772e+00,0.000000000000000000e+00
2.245111390948295593e-02,1.383561134338378906e+00,1.829396188259124756e-01,-2.395080924034118652e-01,-3.246058151125907898e-02,-1.257264614105224609e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.816064086550709167e+00,1.000000000000000000e+00
2.413997612893581390e-02,1.377573013305664062e+00,1.732708513736724854e-01,-2.662414312362670898e-01,-3.680488839745521545e-02,-8.689389377832412720e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.496274960220488337e+00,0.000000000000000000e+00
2.574844285845756531e-02,1.370985746383666992e+00,1.631943434476852417e-01,-2.928238511085510254e-01,-3.912817314267158508e-02,-4.646980389952659607e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.363584965280095984e+00,0.000000000000000000e+00
2.726450003683567047e-02,1.363800287246704102e+00,1.516073644161224365e-01,-3.193516135215759277e-01,-3.912801668047904968e-02,3.100558842561440542e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.142783561960952765e+00,0.000000000000000000e+00
2.868928946554660797e-02,1.356031179428100586e+00,1.401561051607131958e-01,-3.452381789684295654e-01,-3.682405129075050354e-02,4.608339816331863403e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-9.349756295251541172e-01,0.000000000000000000e+00
3.019857406616210938e-02,1.347648501396179199e+00,1.507558375597000122e-01,-3.725535571575164795e-01,-3.665374219417572021e-02,3.406406613066792488e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.107855304677995978e+00,0.000000000000000000e+00
3.164424747228622437e-02,1.338667869567871094e+00,1.427745521068572998e-01,-3.990946710109710693e-01,-3.488229587674140930e-02,3.543212264776229858e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.154827953470514812e+00,0.000000000000000000e+00
3.302354738116264343e-02,1.329090952873229980e+00,1.344558149576187134e-01,-4.255686104297637939e-01,-3.144514933228492737e-02,6.874935328960418701e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-9.761298075454181156e-01,0.000000000000000000e+00
3.449573367834091187e-02,1.318917393684387207e+00,1.461037099361419678e-01,-4.521349370479583740e-01,-3.034200519323348999e-02,2.206486836075782776e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.791547413232221997e+00,1.000000000000000000e+00
3.589153289794921875e-02,1.308137416839599609e+00,1.365274339914321899e-01,-4.790473282337188721e-01,-2.732354030013084412e-02,6.037449836730957031e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-9.510285137254743670e-01,0.000000000000000000e+00
3.721809387207031250e-02,1.296755909919738770e+00,1.278580278158187866e-01,-5.057622194290161133e-01,-2.257324568927288055e-02,9.501434117555618286e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-7.760781645791599015e-01,0.000000000000000000e+00
3.863181918859481812e-02,1.284761667251586914e+00,1.387882530689239502e-01,-5.330410599708557129e-01,-2.002075128257274628e-02,5.105425789952278137e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.493956038214860227e+00,1.000000000000000000e+00
3.997611999511718750e-02,1.272138595581054688e+00,1.300837993621826172e-01,-5.609791874885559082e-01,-1.573452912271022797e-02,8.572454005479812622e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-8.489039049897246780e-01,0.000000000000000000e+00
4.123001173138618469e-02,1.258920788764953613e+00,1.187528744339942932e-01,-5.874018073081970215e-01,-9.177932515740394592e-03,1.311317980289459229e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.994068235748204909e-01,0.000000000000000000e+00
4.255037382245063782e-02,1.245110511779785156e+00,1.270850002765655518e-01,-6.137726902961730957e-01,-4.288903437554836273e-03,9.778070449829101562e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-9.158470766292043930e-01,0.000000000000000000e+00
4.395294189453125000e-02,1.230703234672546387e+00,1.373979747295379639e-01,-6.403172016143798828e-01,-1.464989851228892803e-03,5.647817999124526978e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.122775262603737501e+00,0.000000000000000000e+00
4.527978971600532532e-02,1.215688824653625488e+00,1.279017478227615356e-01,-6.673029661178588867e-01,3.260515164583921432e-03,9.450985491275787354e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.169673916842042471e+00,0.000000000000000000e+00
