obs0,obs1,obs2,obs3,action,reward,do_bool
-3.881409585474638463e-02,1.792370819341816690e-01,3.529166177999622234e-02,-2.439584340680240881e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.522935421606274847e-02,3.738376405730463592e-01,3.041249309863574071e-02,-5.253039145805080690e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.775260140460181907e-02,1.783012140407858881e-01,1.990641480702557906e-02,-2.231950112446133283e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.418657712378610020e-02,-1.709951657686537008e-02,1.544251458213331124e-02,7.570011313330221592e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.452856745532340857e-02,1.777976874102338845e-01,1.695651684479935681e-02,-2.120709166620995956e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.097261370711873268e-02,-1.756254484277566807e-02,1.271509851155736351e-02,8.591228180022625338e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.132386460397424702e-02,1.773748585247913734e-01,1.443334414756188878e-02,-2.027320481426804211e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.777636743347842108e-02,-1.795050335567038857e-02,1.037870318470827946e-02,9.446873321371224153e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.813537750059182954e-02,-2.132196603054947737e-01,1.226807784898252367e-02,3.904079773101338247e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.239977070670172432e-02,-1.827395614878360441e-02,2.007623739518520078e-02,1.016181505477056213e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.276524982967739752e-02,1.765546069652627059e-01,2.210860040613931224e-02,-1.846637837843157492e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.923415769037214312e-02,-1.887658667224217934e-02,1.841532473045299698e-02,1.149107649646442519e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.961168942381698657e-02,1.759767242303584278e-01,2.071354002974588188e-02,-1.719058437202078404e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.609215493920981843e-02,-1.943547347209836906e-02,1.727542315534172368e-02,1.272389190778757118e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.648086440865178734e-02,-2.148005916193585774e-01,1.982020153689923944e-02,4.253215905590102541e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.077687624103895930e-02,-1.996491859734153551e-02,2.832663334807944411e-02,1.389522413746899776e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.117617461298578960e-02,1.747401095609670274e-01,3.110567817557324463e-02,-1.446612189644005952e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.768137242176644891e-02,3.694031053266413345e-01,2.821245379628523411e-02,-4.273708677208455375e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.029331031523362215e-02,1.738931708552172162e-01,1.966503644186832350e-02,-1.259293081386030355e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.815446898129277724e-03,-2.150490054087669800e-02,1.714645027909626404e-02,1.728922765435330078e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.245544908946811510e-03,-2.168680064550096986e-01,2.060429580996692503e-02,4.709346681676176427e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.158290503804700576e-02,-4.122748427661236947e-01,3.002298917331927552e-02,7.700399411207218270e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
