obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
-6.549644283950328827e-03,1.423017740249633789e+00,-3.264660239219665527e-01,2.560553848743438721e-01,5.975450854748487473e-03,4.274353757500648499e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.449284950103732372e+00,0.000000000000000000e+00
-9.705448523163795471e-03,1.428187727928161621e+00,-3.155120611190795898e-01,2.297775298357009888e-01,5.912204273045063019e-03,-1.264886348508298397e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.916351345078738833e+00,0.000000000000000000e+00
-1.276865042746067047e-02,1.432747244834899902e+00,-3.039015233516693115e-01,2.026530802249908447e-01,3.522541373968124390e-03,-4.779757559299468994e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.254792474594041973e+00,0.000000000000000000e+00
-1.574993133544921875e-02,1.436716198921203613e+00,-2.936332821846008301e-01,1.763980090618133545e-01,-9.241625084541738033e-04,-8.894255757331848145e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.102852505265731420e+00,0.000000000000000000e+00
-1.864423789083957672e-02,1.440078616142272949e+00,-2.827196717262268066e-01,1.494205743074417114e-01,-7.555441930890083313e-03,-1.326379477977752686e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.244012079885068234e+00,0.000000000000000000e+00
-2.146797254681587219e-02,1.442841291427612305e+00,-2.738752365112304688e-01,1.227262020111083984e-01,-1.595439761877059937e-02,-1.679948717355728149e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.160046219016987568e-01,0.000000000000000000e+00
-2.422332763671875000e-02,1.444991707801818848e+00,-2.653097808361053467e-01,9.542889147996902466e-02,-2.606755308806896210e-02,-2.022822350263595581e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.558495861236008029e-01,1.000000000000000000e+00
-2.691030502319335938e-02,1.446551680564880371e+00,-2.567568421363830566e-01,6.908521801233291626e-02,-3.788357973098754883e-02,-2.363421171903610229e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.338216879905428425e-01,0.000000000000000000e+00
-2.951593324542045593e-02,1.447500824928283691e+00,-2.465583384037017822e-01,4.177303984761238098e-02,-5.174259468913078308e-02,-2.772057950496673584e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.580333031732379934e-02,0.000000000000000000e+00
-3.212099149823188782e-02,1.447852611541748047e+00,-2.465179711580276489e-01,1.509034354239702225e-02,-6.559880077838897705e-02,-2.771493792533874512e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.117075354738204851e+00,1.000000000000000000e+00
-3.465251997113227844e-02,1.447595596313476562e+00,-2.373075038194656372e-01,-1.219369564205408096e-02,-8.130253106355667114e-02,-3.141034245491027832e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-6.446409868511284724e-01,1.000000000000000000e+00
-3.718338161706924438e-02,1.446741819381713867e+00,-2.372631132602691650e-01,-3.888174146413803101e-02,-9.700278192758560181e-02,-3.140339255332946777e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.771675875744506357e+00,0.000000000000000000e+00
-3.964910656213760376e-02,1.445291638374328613e+00,-2.291521131992340088e-01,-6.567063182592391968e-02,-1.143138706684112549e-01,-3.462534546852111816e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.417550702429678067e+00,0.000000000000000000e+00
-4.204607009887695312e-02,1.443225622177124023e+00,-2.205710411071777344e-01,-9.340148419141769409e-02,-1.333653181791305542e-01,-3.810644745826721191e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.850919866898606214e+00,0.000000000000000000e+00
-4.444198682904243469e-02,1.440564274787902832e+00,-2.205207794904708862e-01,-1.201011016964912415e-01,-1.524130403995513916e-01,-3.809893727302551270e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.803268592646787738e+00,0.000000000000000000e+00
-4.676084592938423157e-02,1.437292337417602539e+00,-2.109281718730926514e-01,-1.477019935846328735e-01,-1.734000295400619507e-01,-4.197780489921569824e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.448590998310577138e+00,0.000000000000000000e+00
-4.907836765050888062e-02,1.433426022529602051e+00,-2.108759582042694092e-01,-1.744101345539093018e-01,-1.943823993206024170e-01,-4.196859300136566162e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.335076337314433204e+00,1.000000000000000000e+00
-5.132427066564559937e-02,1.428944230079650879e+00,-2.020101845264434814e-01,-2.023201584815979004e-01,-2.171824723482131958e-01,-4.560430645942687988e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-3.094864734937060380e+00,0.000000000000000000e+00
-5.356846004724502563e-02,1.423869013786315918e+00,-2.019579410552978516e-01,-2.290372699499130249e-01,-2.399775683879852295e-01,-4.559432864189147949e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.726157984444796512e+00,0.000000000000000000e+00
-5.581092834472656250e-02,1.418200254440307617e+00,-2.019083946943283081e-01,-2.557555735111236572e-01,-2.627687752246856689e-01,-4.558655321598052979e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.770175907183670461e+00,0.000000000000000000e+00
-5.805158615112304688e-02,1.411937713623046875e+00,-2.018608748912811279e-01,-2.824750244617462158e-01,-2.855557799339294434e-01,-4.557812213897705078e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.795877293712123901e+00,0.000000000000000000e+00
-6.029014661908149719e-02,1.405081748962402344e+00,-2.018155157566070557e-01,-3.091957867145538330e-01,-3.083385825157165527e-01,-4.556968212127685547e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.806913953681117846e+00,0.000000000000000000e+00
-6.252670288085937500e-02,1.397631764411926270e+00,-2.017724066972732544e-01,-3.359175920486450195e-01,-3.311172127723693848e-01,-4.556128978729248047e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.806079318483824636e+00,0.000000000000000000e+00
-6.459369510412216187e-02,1.390160560607910156e+00,-1.851382702589035034e-01,-3.371565937995910645e-01,-3.537331521511077881e-01,-4.523591995239257812e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.103231727731002865e+00,0.000000000000000000e+00
-6.657294929027557373e-02,1.382027864456176758e+00,-1.741381585597991943e-01,-3.675154745578765869e-01,-3.788578212261199951e-01,-5.024936795234680176e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-3.943471452968366098e+00,1.000000000000000000e+00
-6.824226677417755127e-02,1.374254703521728516e+00,-1.436205208301544189e-01,-3.518590033054351807e-01,-4.037453532218933105e-01,-4.977508187294006348e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.436969260491991474e-01,0.000000000000000000e+00
-6.997499614953994751e-02,1.365921258926391602e+00,-1.518548429012298584e-01,-3.766415417194366455e-01,-4.268343448638916016e-01,-4.617800712585449219e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.121370940975054076e+00,1.000000000000000000e+00
-7.119198143482208252e-02,1.358331561088562012e+00,-1.009166464209556580e-01,-3.437839150428771973e-01,-4.494667053222656250e-01,-4.526469707489013672e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.969632559283906126e+00,0.000000000000000000e+00
-7.206678390502929688e-02,1.350878715515136719e+00,-6.732358038425445557e-02,-3.378793895244598389e-01,-4.716604650020599365e-01,-4.438754916191101074e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-4.029111674238549656e-01,0.000000000000000000e+00
-7.287273555994033813e-02,1.342773795127868652e+00,-5.882675573229789734e-02,-3.678237795829772949e-01,-4.959307312965393066e-01,-4.854052960872650146e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-4.449717100315949914e+00,0.000000000000000000e+00
-7.367620617151260376e-02,1.334075927734375000e+00,-5.886110663414001465e-02,-3.945341408252716064e-01,-5.202000141143798828e-01,-4.853855669498443604e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.203095251376197439e+00,1.000000000000000000e+00
-7.447709888219833374e-02,1.324784755706787109e+00,-5.889702960848808289e-02,-4.212439656257629395e-01,-5.444682836532592773e-01,-4.853658080101013184e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.147670775589233472e+00,1.000000000000000000e+00
