obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
-1.312303543090820312e-02,1.420136213302612305e+00,-6.572046875953674316e-01,1.919604092836380005e-01,1.296510919928550720e-02,1.061143651604652405e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.852037975374298373e-01,0.000000000000000000e+00
-1.957931555807590485e-02,1.423848986625671387e+00,-6.494037508964538574e-01,1.649744063615798950e-01,1.670120656490325928e-02,7.472856342792510986e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.811435601450182009e-01,0.000000000000000000e+00
-2.595796622335910797e-02,1.426961898803710938e+00,-6.396635174751281738e-01,1.383364349603652954e-01,1.848166063427925110e-02,3.561224415898323059e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.028513538191618837e+00,0.000000000000000000e+00
-3.226585313677787781e-02,1.429471969604492188e+00,-6.307989358901977539e-01,1.115566715598106384e-01,1.848508603870868683e-02,6.862085137981921434e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.092242023520840322e+00,0.000000000000000000e+00
-3.848056867718696594e-02,1.431375384330749512e+00,-6.190992593765258789e-01,8.461987972259521484e-02,1.614514179527759552e-02,-4.680315777659416199e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.571526831919443312e+00,0.000000000000000000e+00
-4.462442547082901001e-02,1.432682394981384277e+00,-6.102138161659240723e-01,5.813634023070335388e-02,1.202540099620819092e-02,-8.240276575088500977e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.421364450253151945e+00,0.000000000000000000e+00
-5.069570615887641907e-02,1.433395504951477051e+00,-6.011176109313964844e-01,3.172565996646881104e-02,6.084115710109472275e-03,-1.188368201255798340e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.574946358538626301e+00,0.000000000000000000e+00
-5.669908598065376282e-02,1.433517217636108398e+00,-5.926151871681213379e-01,5.422283429652452469e-03,-1.557470532134175301e-03,-1.528455615043640137e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.319451816281174361e+00,0.000000000000000000e+00
-6.262330710887908936e-02,1.433037877082824707e+00,-5.826884508132934570e-01,-2.133951522409915924e-02,-1.118316594511270523e-02,-1.925315707921981812e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.322013808444807981e-02,0.000000000000000000e+00
-6.847362220287322998e-02,1.431956887245178223e+00,-5.734385251998901367e-01,-4.817185550928115845e-02,-2.265565283596515656e-02,-2.294705808162689209e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-3.339288072723138878e-01,0.000000000000000000e+00
