obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
1.052789669483900070e-02,1.418484210968017578e+00,5.324328541755676270e-01,1.552216708660125732e-01,-1.206024643033742905e-02,-1.193615049123764038e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.075224006326891413e-01,1.000000000000000000e+00
1.572151109576225281e-02,1.421375989913940430e+00,5.235954523086547852e-01,1.284761279821395874e-01,-1.624891348183155060e-02,-8.378130942583084106e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.041891418207012254e-01,0.000000000000000000e+00
2.083845064043998718e-02,1.423681497573852539e+00,5.139697790145874023e-01,1.024414151906967163e-01,-1.850153878331184387e-02,-4.505634680390357971e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.012426710957528231e+00,0.000000000000000000e+00
2.595529519021511078e-02,1.425387144088745117e+00,5.139753222465515137e-01,7.577256113290786743e-02,-2.075425162911415100e-02,-4.505856335163116455e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.065989806561788100e-02,1.000000000000000000e+00
3.097448311746120453e-02,1.426484584808349609e+00,5.017109513282775879e-01,4.878552258014678955e-02,-2.054862119257450104e-02,4.112848080694675446e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.416159638158690059e+00,0.000000000000000000e+00
3.599367290735244751e-02,1.426982283592224121e+00,5.017088651657104492e-01,2.211732789874076843e-02,-2.034410461783409119e-02,4.090800415724515915e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.470323934213126904e-01,1.000000000000000000e+00
4.091682285070419312e-02,1.426890254020690918e+00,4.896533489227294922e-01,-4.052451346069574356e-03,-1.771866157650947571e-02,5.251378938555717468e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.481080754455775805e+00,0.000000000000000000e+00
4.576558992266654968e-02,1.426202654838562012e+00,4.803348183631896973e-01,-3.051813133060932159e-02,-1.322729419916868210e-02,8.983561396598815918e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.309825088060194931e+00,0.000000000000000000e+00
5.070676654577255249e-02,1.424914360046386719e+00,4.919244349002838135e-01,-5.723635852336883545e-02,-1.106309052556753159e-02,4.328820109367370605e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.095501264710235345e+00,0.000000000000000000e+00
5.558843538165092468e-02,1.423034071922302246e+00,4.844801425933837891e-01,-8.355057984590530396e-02,-7.405211217701435089e-03,7.316427677869796753e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.666095190329781150e-01,0.000000000000000000e+00
