obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
-4.984569735825061798e-03,1.388787746429443359e+00,-2.458567172288894653e-01,-5.044519305229187012e-01,3.716669511049985886e-03,1.547773182392120361e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-7.286947151983997895e-01,0.000000000000000000e+00
-7.422924041748046875e-03,1.377639055252075195e+00,-2.446828633546829224e-01,-4.955027401447296143e-01,4.559434484690427780e-03,1.685666851699352264e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.584636081739358771e+00,1.000000000000000000e+00
-9.766769595444202423e-03,1.365883111953735352e+00,-2.328267544507980347e-01,-5.224810838699340820e-01,3.024175064638257027e-03,-3.070811368525028229e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-6.409692114866050172e-01,0.000000000000000000e+00
-1.203765906393527985e-02,1.355006694793701172e+00,-2.259098589420318604e-01,-4.834009408950805664e-01,1.852694083936512470e-03,-2.343190833926200867e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.745493465283556311e+00,0.000000000000000000e+00
-1.417636871337890625e-02,1.344891309738159180e+00,-2.133233994245529175e-01,-4.495701193809509277e-01,1.320828567259013653e-03,-1.063838135451078415e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.359530188085995128e+00,0.000000000000000000e+00
-1.621952094137668610e-02,1.334187865257263184e+00,-2.013578861951828003e-01,-4.757124781608581543e-01,-1.610288862138986588e-03,-5.862789601087570190e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-8.868061836371328166e-01,0.000000000000000000e+00
-1.816539838910102844e-02,1.322876214981079102e+00,-1.891495138406753540e-01,-5.027529597282409668e-01,-6.985665298998355865e-03,-1.075174808502197266e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.497454690418435375e+00,1.000000000000000000e+00
-2.011108398437500000e-02,1.310965061187744141e+00,-1.891333460807800293e-01,-5.294231176376342773e-01,-1.235967315733432770e-02,-1.074899882078170776e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.852736538877564954e+00,0.000000000000000000e+00
-2.205657958984375000e-02,1.298454046249389648e+00,-1.891175508499145508e-01,-5.560932755470275879e-01,-1.773337647318840027e-02,-1.074837669730186462e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.807486515535231320e+00,1.000000000000000000e+00
-2.392682991921901703e-02,1.285330057144165039e+00,-1.796804070472717285e-01,-5.833984613418579102e-01,-2.499882504343986511e-02,-1.453221738338470459e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.754677478073061847e+00,0.000000000000000000e+00
-2.585783042013645172e-02,1.271617650985717773e+00,-1.873123943805694580e-01,-6.095456480979919434e-01,-3.072373755276203156e-02,-1.145085245370864868e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.958822657287895508e+00,0.000000000000000000e+00
-2.786121331155300140e-02,1.257836580276489258e+00,-1.941528022289276123e-01,-6.126325130462646484e-01,-3.684299811720848083e-02,-1.223964914679527283e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-3.684594643640365375e-02,0.000000000000000000e+00
-2.986993826925754547e-02,1.244531512260437012e+00,-1.945375055074691772e-01,-5.914983749389648438e-01,-4.311170801520347595e-02,-1.253855526447296143e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.398024144954985282e+00,0.000000000000000000e+00
-3.178844600915908813e-02,1.230633139610290527e+00,-1.832270324230194092e-01,-6.179744005203247070e-01,-5.163722485303878784e-02,-1.705256998538970947e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.687677225582432383e+00,0.000000000000000000e+00
-3.379926830530166626e-02,1.216149926185607910e+00,-1.948351562023162842e-01,-6.439283490180969238e-01,-5.781839042901992798e-02,-1.236345022916793823e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.025050479066605735e+00,0.000000000000000000e+00
