obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
-2.104949904605746269e-03,1.393596172332763672e+00,-9.930031746625900269e-02,-3.978156745433807373e-01,1.210256159538403153e-04,-2.321492135524749756e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.173291859771437684e+00,0.000000000000000000e+00
-3.190421964973211288e-03,1.384042859077453613e+00,-1.094323396682739258e-01,-4.245857000350952148e-01,9.938739240169525146e-04,1.745853200554847717e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.006136517340279202e+00,0.000000000000000000e+00
-4.196452908217906952e-03,1.373881936073303223e+00,-9.944723546504974365e-02,-4.515957832336425781e-01,-1.376261207042261958e-04,-2.263206802308559418e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.324004870507450304e+00,0.000000000000000000e+00
-5.292511079460382462e-03,1.363113522529602051e+00,-1.107584089040756226e-01,-4.785974621772766113e-01,1.001237309537827969e-03,2.277924120426177979e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.922939170788395158e+00,0.000000000000000000e+00
-6.322956178337335587e-03,1.351747632026672363e+00,-1.025257930159568787e-01,-5.051514506340026855e-01,4.869487602263689041e-04,-1.028670929372310638e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.262887509522015561e+00,0.000000000000000000e+00
-7.291031070053577423e-03,1.339771151542663574e+00,-9.469311684370040894e-02,-5.322909951210021973e-01,-1.595984795130789280e-03,-4.166268557310104370e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.463496425441688897e+00,0.000000000000000000e+00
-8.259010501205921173e-03,1.327194452285766602e+00,-9.468682110309600830e-02,-5.589596033096313477e-01,-3.678273176774382591e-03,-4.164962470531463623e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.578605382224282039e+00,0.000000000000000000e+00
-9.226894006133079529e-03,1.314018011093139648e+00,-9.468072652816772461e-02,-5.856281518936157227e-01,-5.760599859058856964e-03,-4.165061935782432556e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.522228535279907646e+00,0.000000000000000000e+00
-1.019468344748020172e-02,1.300241708755493164e+00,-9.467475116252899170e-02,-6.122968792915344238e-01,-7.842602208256721497e-03,-4.164372757077217102e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.465377051267523711e+00,0.000000000000000000e+00
-1.107263565063476562e-02,1.285857558250427246e+00,-8.340463787317276001e-02,-6.393241882324218750e-01,-1.218317449092864990e-02,-8.681960403919219971e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.543276737588682890e+00,0.000000000000000000e+00
-1.195039786398410797e-02,1.270873546600341797e+00,-8.339155465364456177e-02,-6.659941077232360840e-01,-1.652213372290134430e-02,-8.678673207759857178e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.581653121808130891e+00,0.000000000000000000e+00
