obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
7.728672120720148087e-03,1.412455320358276367e+00,3.845136463642120361e-01,2.125474624335765839e-02,-6.813389249145984650e-03,-4.586780071258544922e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.028721171661233003e+00,0.000000000000000000e+00
1.149110775440931320e-02,1.412329673767089844e+00,3.770456910133361816e-01,-5.587016697973012924e-03,-7.606704253703355789e-03,-1.586768776178359985e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.020228686820939590e-01,0.000000000000000000e+00
1.516752224415540695e-02,1.411599516868591309e+00,3.662615418434143066e-01,-3.244692459702491760e-02,-6.237733177840709686e-03,2.738175913691520691e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.115548757654637457e+00,0.000000000000000000e+00
1.876239851117134094e-02,1.410264253616333008e+00,3.560333251953125000e-01,-5.933238193392753601e-02,-2.820177702233195305e-03,6.835763901472091675e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.116215672728345654e+00,0.000000000000000000e+00
2.226924896240234375e-02,1.408338785171508789e+00,3.449815511703491211e-01,-8.557949215173721313e-02,2.810847945511341095e-03,1.126310974359512329e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.088912822147233062e-01,0.000000000000000000e+00
2.568244934082031250e-02,1.405801534652709961e+00,3.332518935203552246e-01,-1.128081828355789185e-01,1.078943628817796707e-02,1.595865488052368164e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.189259691824065601e-01,0.000000000000000000e+00
2.893238142132759094e-02,1.403544187545776367e+00,3.176774382591247559e-01,-1.003969386219978333e-01,1.801976747810840607e-02,1.446200311183929443e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.062641098367134829e+00,0.000000000000000000e+00
3.209581226110458374e-02,1.400678753852844238e+00,3.068426251411437988e-01,-1.274909377098083496e-01,2.742057107388973236e-02,1.880332678556442261e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.014972533392313192e-01,0.000000000000000000e+00
3.517455980181694031e-02,1.397201895713806152e+00,2.962223887443542480e-01,-1.547749340534210205e-01,3.894758969545364380e-02,2.305613756179809570e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.037064263477218473e+00,0.000000000000000000e+00
3.818578645586967468e-02,1.393130064010620117e+00,2.877742052078247070e-01,-1.813690811395645142e-01,5.215637758374214172e-02,2.641999125480651855e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.545742482693582387e+00,0.000000000000000000e+00
4.119644314050674438e-02,1.388460636138916016e+00,2.877358794212341309e-01,-2.080509066581726074e-01,6.536271423101425171e-02,2.641509175300598145e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.353818143247195849e+00,0.000000000000000000e+00
4.412164539098739624e-02,1.383195757865905762e+00,2.770382165908813477e-01,-2.347347885370254517e-01,8.069945871829986572e-02,3.067629039287567139e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.850335747949940268e+00,0.000000000000000000e+00
4.686450958251953125e-02,1.378684639930725098e+00,2.593385577201843262e-01,-2.013698220252990723e-01,9.552101790904998779e-02,2.964585423469543457e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.137049293886929213e+00,0.000000000000000000e+00
4.952383041381835938e-02,1.373566627502441406e+00,2.489099502563476562e-01,-2.286335080862045288e-01,1.124341860413551331e-01,3.382940590381622314e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.183123527662984120e+00,0.000000000000000000e+00
5.227365344762802124e-02,1.367874860763549805e+00,2.603435218334197998e-01,-2.541418969631195068e-01,1.270071268081665039e-01,2.914853096008300781e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-3.513112296702074477e+00,0.000000000000000000e+00
5.508337169885635376e-02,1.361586570739746094e+00,2.678865790367126465e-01,-2.806445062160491943e-01,1.400634348392486572e-01,2.611500620841979980e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-3.133575946994936690e+00,0.000000000000000000e+00
5.796327441930770874e-02,1.354711771011352539e+00,2.767146229743957520e-01,-3.066423535346984863e-01,1.513229608535766602e-01,2.252111136913299561e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.987367055410770522e+00,0.000000000000000000e+00
6.092262268066406250e-02,1.347267270088195801e+00,2.867687642574310303e-01,-3.318226039409637451e-01,1.604979634284973145e-01,1.835165917873382568e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.769839406559781114e+00,0.000000000000000000e+00
6.396989524364471436e-02,1.339236855506896973e+00,2.978080511093139648e-01,-3.576669096946716309e-01,1.674336493015289307e-01,1.387258321046829224e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.620605769054235257e+00,0.000000000000000000e+00
6.709251552820205688e-02,1.330622553825378418e+00,3.072740435600280762e-01,-3.834308683872222900e-01,1.724379807710647583e-01,1.000955700874328613e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.279606946218818653e+00,0.000000000000000000e+00
7.030773162841796875e-02,1.321443080902099609e+00,3.189483284950256348e-01,-4.082736372947692871e-01,1.750162690877914429e-01,5.157061666250228882e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.060376019860483243e+00,0.000000000000000000e+00
7.360973209142684937e-02,1.311692595481872559e+00,3.298894166946411133e-01,-4.333942532539367676e-01,1.753332614898681641e-01,6.340255029499530792e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.763583850535438868e+00,0.000000000000000000e+00
7.681789249181747437e-02,1.301314592361450195e+00,3.180783689022064209e-01,-4.615803658962249756e-01,1.780803799629211426e-01,5.494750663638114929e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-8.770244760942762507e-01,0.000000000000000000e+00
7.995510101318359375e-02,1.290322542190551758e+00,3.091860115528106689e-01,-4.890812337398529053e-01,1.826325505971908569e-01,9.105174243450164795e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.212309953280253039e+00,0.000000000000000000e+00
8.302392810583114624e-02,1.278690814971923828e+00,3.005302846431732178e-01,-5.177657008171081543e-01,1.890112608671188354e-01,1.275741904973983765e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.531374179467433150e+00,0.000000000000000000e+00
8.616857230663299561e-02,1.266483426094055176e+00,3.100753128528594971e-01,-5.431166291236877441e-01,1.934189498424530029e-01,8.815406262874603271e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.946855033550177749e+00,0.000000000000000000e+00
