obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
6.935501005500555038e-03,1.421681642532348633e+00,3.574513494968414307e-01,2.262428253889083862e-01,-1.008890662342309952e-02,-1.225938796997070312e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-5.945610303317596657e-01,1.000000000000000000e+00
1.036472339183092117e-02,1.426180005073547363e+00,3.469852805137634277e-01,1.998941004276275635e-01,-1.411074399948120117e-02,-8.044414967298507690e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.374715315928171977e+00,0.000000000000000000e+00
1.371173840016126633e-02,1.430073738098144531e+00,3.366805911064147949e-01,1.730355322360992432e-01,-1.606601104140281677e-02,-3.910879045724868774e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.572483600482827315e+00,0.000000000000000000e+00
1.697969436645507812e-02,1.434406042098999023e+00,3.292038142681121826e-01,1.925127804279327393e-01,-1.845354214310646057e-02,-4.775518178939819336e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.257232474215146611e+00,0.000000000000000000e+00
2.016849443316459656e-02,1.438151359558105469e+00,3.192780911922454834e-01,1.664517819881439209e-01,-1.884423010051250458e-02,-7.814580574631690979e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.682209835291901046e+00,1.000000000000000000e+00
2.344646491110324860e-02,1.441289782524108887e+00,3.304632008075714111e-01,1.394528001546859741e-01,-2.148034423589706421e-02,-5.272691696882247925e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-4.744040273858149970e-01,1.000000000000000000e+00
2.665195427834987640e-02,1.443828821182250977e+00,3.213610947132110596e-01,1.128323823213577271e-01,-2.228808589279651642e-02,-1.615675166249275208e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.438655809173213784e+00,0.000000000000000000e+00
2.985734865069389343e-02,1.445767760276794434e+00,3.213626146316528320e-01,8.616390824317932129e-02,-2.309699729084968567e-02,-1.617974415421485901e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.070297016942220125e-01,1.000000000000000000e+00
3.315239027142524719e-02,1.447099089622497559e+00,3.326079547405242920e-01,5.912333354353904724e-02,-2.616188488900661469e-02,-6.130369752645492554e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-9.876268377698511625e-01,1.000000000000000000e+00
3.638439252972602844e-02,1.447827339172363281e+00,3.246852755546569824e-01,3.234353661537170410e-02,-2.763699553906917572e-02,-2.950466237962245941e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.948835548780220694e-01,0.000000000000000000e+00
3.961629793047904968e-02,1.447955846786499023e+00,3.246887028217315674e-01,5.674859043210744858e-03,-2.911303192377090454e-02,-2.952345274388790131e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.352683127907994276e-02,1.000000000000000000e+00
