obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
-6.958389189094305038e-03,1.390828967094421387e+00,-3.458842635154724121e-01,-4.591020345687866211e-01,6.043791305273771286e-03,3.918266296386718750e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-5.235373295944316663e-01,0.000000000000000000e+00
-1.031122170388698578e-02,1.379902958869934082e+00,-3.350617289543151855e-01,-4.856008887290954590e-01,5.829716101288795471e-03,-4.281988367438316345e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-4.346009961040226965e-01,0.000000000000000000e+00
-1.358995400369167328e-02,1.368387222290039062e+00,-3.257779479026794434e-01,-5.117979645729064941e-01,3.753868397325277328e-03,-4.152052477002143860e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-3.445326638534982333e-01,0.000000000000000000e+00
-1.680107042193412781e-02,1.356272101402282715e+00,-3.172958493232727051e-01,-5.384483933448791504e-01,-2.077568933600559831e-05,-7.550031691789627075e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.784569219947161667e-01,0.000000000000000000e+00
-1.996889151632785797e-02,1.344940543174743652e+00,-3.131732642650604248e-01,-5.036195516586303711e-01,-3.588494611904025078e-03,-7.136071473360061646e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.665070977917321393e+00,0.000000000000000000e+00
-2.313652075827121735e-02,1.333009123802185059e+00,-3.131627440452575684e-01,-5.303000211715698242e-01,-7.156149484217166901e-03,-7.135925441980361938e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.450159150111858253e+00,0.000000000000000000e+00
-2.630405500531196594e-02,1.320477962493896484e+00,-3.131522536277770996e-01,-5.569649934768676758e-01,-1.072317920625209808e-02,-7.134695351123809814e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.419613930379796329e+00,0.000000000000000000e+00
-2.947149239480495453e-02,1.307347059249877930e+00,-3.131417632102966309e-01,-5.836326479911804199e-01,-1.428965851664543152e-02,-7.133596390485763550e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.387509701369253889e+00,0.000000000000000000e+00
-3.263883665204048157e-02,1.293616056442260742e+00,-3.131312727928161621e-01,-6.103019118309020996e-01,-1.785558834671974182e-02,-7.132478803396224976e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.352600222953810771e+00,0.000000000000000000e+00
-3.580598905682563782e-02,1.279285192489624023e+00,-3.131208121776580811e-01,-6.369713544845581055e-01,-2.142101898789405823e-02,-7.131503522396087646e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.315214395296095518e+00,0.000000000000000000e+00
-3.897314146161079407e-02,1.264354586601257324e+00,-3.131104111671447754e-01,-6.636407971382141113e-01,-2.498590759932994843e-02,-7.130403071641921997e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.275759285717214198e+00,0.000000000000000000e+00
-4.214010387659072876e-02,1.248824119567871094e+00,-3.131000697612762451e-01,-6.903103590011596680e-01,-2.855028957128524780e-02,-7.129424810409545898e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.234508858974265877e+00,0.000000000000000000e+00
-4.530706256628036499e-02,1.232693672180175781e+00,-3.130897879600524902e-01,-7.169799208641052246e-01,-3.211413696408271790e-02,-7.128333300352096558e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.191644505757125216e+00,0.000000000000000000e+00
-4.847383499145507812e-02,1.215963363647460938e+00,-3.130795061588287354e-01,-7.436496615409851074e-01,-3.567749261856079102e-02,-7.127363234758377075e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.147422960702186856e+00,0.000000000000000000e+00
-5.164051055908203125e-02,1.198633193969726562e+00,-3.130692839622497559e-01,-7.703194022178649902e-01,-3.924030438065528870e-02,-7.126276940107345581e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.101944207846571544e+00,0.000000000000000000e+00
-5.480708926916122437e-02,1.180703163146972656e+00,-3.130590319633483887e-01,-7.969893217086791992e-01,-4.280264675617218018e-02,-7.125313580036163330e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.055425404625026431e+00,0.000000000000000000e+00
-5.805931240320205688e-02,1.162179946899414062e+00,-3.238007426261901855e-01,-8.232904672622680664e-01,-4.420600831508636475e-02,-2.806934155523777008e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.176582042700799802e+00,1.000000000000000000e+00
-6.124458461999893188e-02,1.143682360649108887e+00,-3.173362314701080322e-01,-8.221582770347595215e-01,-4.538366571068763733e-02,-2.355555258691310883e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.753252922740597297e+00,0.000000000000000000e+00
-6.454648822546005249e-02,1.125240206718444824e+00,-3.283511996269226074e-01,-8.197062015533447266e-01,-4.719814285635948181e-02,-3.629266470670700073e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.166732230852869590e+00,1.000000000000000000e+00
-6.795940548181533813e-02,1.107746005058288574e+00,-3.387034535408020020e-01,-7.775983214378356934e-01,-4.975707828998565674e-02,-5.118371918797492981e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.656485325137009745e+00,0.000000000000000000e+00
-7.137231528759002686e-02,1.089651823043823242e+00,-3.386967182159423828e-01,-8.042776584625244141e-01,-5.231523141264915466e-02,-5.116768926382064819e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.238326131530811836e-01,0.000000000000000000e+00
