obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
1.358480472117662430e-02,1.408650994300842285e+00,6.820046305656433105e-01,-6.320749223232269287e-02,-1.394704543054103851e-02,-1.208943575620651245e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.514502658240200805e-01,0.000000000000000000e+00
2.026042900979518890e-02,1.406635046005249023e+00,6.715267300605773926e-01,-8.963783830404281616e-02,-1.788163185119628906e-02,-7.869865000247955322e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.145377548038834181e-01,0.000000000000000000e+00
2.685957029461860657e-02,1.404029726982116699e+00,6.619539260864257812e-01,-1.158179566264152527e-01,-1.989157684147357941e-02,-4.020239785313606262e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.657827828448216412e-01,0.000000000000000000e+00
3.337926790118217468e-02,1.400828838348388672e+00,6.519824266433715820e-01,-1.422629803419113159e-01,-1.989958435297012329e-02,-1.602384290890768170e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.438779250275342481e-01,0.000000000000000000e+00
3.983669355511665344e-02,1.397039532661437988e+00,6.441549658775329590e-01,-1.683955043554306030e-01,-1.833503507077693939e-02,3.129405528306961060e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.404232056935381667e-01,0.000000000000000000e+00
4.620771482586860657e-02,1.392662167549133301e+00,6.333185434341430664e-01,-1.945037245750427246e-01,-1.459551788866519928e-02,7.479721307754516602e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.090723249264528905e+00,0.000000000000000000e+00
5.251121520996093750e-02,1.387691855430603027e+00,6.248571276664733887e-01,-2.208606451749801636e-01,-9.161711670458316803e-03,1.086861938238143921e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.649558090994798665e-01,0.000000000000000000e+00
5.873145908117294312e-02,1.382114291191101074e+00,6.144113540649414062e-01,-2.478687614202499390e-01,-1.639229012653231621e-03,1.504637300968170166e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.276144803096060487e+00,0.000000000000000000e+00
6.487932056188583374e-02,1.375941038131713867e+00,6.053584814071655273e-01,-2.743837237358093262e-01,7.691754028201103210e-03,1.866364330053329468e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.574336212797436740e-01,0.000000000000000000e+00
7.094506919384002686e-02,1.369172811508178711e+00,5.950509905815124512e-01,-3.009008765220642090e-01,1.908122748136520386e-02,2.278105020523071289e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-7.393709071808121092e-01,0.000000000000000000e+00
7.697276771068572998e-02,1.362467288970947266e+00,5.914016366004943848e-01,-2.982089817523956299e-01,3.033083677291870117e-02,2.250130176544189453e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-3.408840409619131040e-01,0.000000000000000000e+00
8.304271847009658813e-02,1.356232047080993652e+00,5.953096151351928711e-01,-2.773967385292053223e-01,4.188266396522521973e-02,2.310577929019927979e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-3.118064105362804983e-01,0.000000000000000000e+00
8.902569115161895752e-02,1.349393844604492188e+00,5.844363570213317871e-01,-3.043627142906188965e-01,5.560755729675292969e-02,2.745226919651031494e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-9.754039448602600526e-01,0.000000000000000000e+00
9.481658786535263062e-02,1.342896938323974609e+00,5.659773945808410645e-01,-2.892957031726837158e-01,6.859249621629714966e-02,2.597225308418273926e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.341528653915088354e+00,0.000000000000000000e+00
1.005118340253829956e-01,1.335803627967834473e+00,5.540179014205932617e-01,-3.160433471202850342e-01,8.396191149950027466e-02,3.074162304401397705e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.120535403009596420e+00,0.000000000000000000e+00
