obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
2.436256501823663712e-03,1.391176939010620117e+00,1.171361654996871948e-01,-4.513163566589355469e-01,-8.399544749408960342e-04,1.223643310368061066e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.099639777865518253e+00,0.000000000000000000e+00
3.520584199577569962e-03,1.380427360534667969e+00,1.054443717002868652e-01,-4.777590334415435791e-01,2.115917857736349106e-03,5.912309139966964722e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.381594825863259102e+00,0.000000000000000000e+00
4.667377565056085587e-03,1.369073987007141113e+00,1.132766753435134888e-01,-5.045962929725646973e-01,3.498425474390387535e-03,2.765274606645107269e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.823051619890093233e+00,0.000000000000000000e+00
5.741405300796031952e-03,1.357111930847167969e+00,1.041737943887710571e-01,-5.316630005836486816e-01,6.707010325044393539e-03,6.417727470397949219e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.616868563670208259e+00,0.000000000000000000e+00
6.815433502197265625e-03,1.344549894332885742e+00,1.041638478636741638e-01,-5.583320260047912598e-01,9.913935326039791107e-03,6.414442509412765503e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.684271126701673893e+00,0.000000000000000000e+00
7.812118623405694962e-03,1.331393241882324219e+00,9.446587413549423218e-02,-5.847851634025573730e-01,1.506240200251340866e-02,1.029785871505737305e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.669797369462712622e+00,0.000000000000000000e+00
8.880997076630592346e-03,1.317645788192749023e+00,1.035315245389938354e-01,-6.110343337059020996e-01,1.838639564812183380e-02,6.648562848567962646e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.726093228517725064e+00,0.000000000000000000e+00
9.870147332549095154e-03,1.303298473358154297e+00,9.352397918701171875e-02,-6.377332210540771484e-01,2.371537126600742340e-02,1.065892204642295837e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.610022965398910655e+00,0.000000000000000000e+00
1.092910766601562500e-02,1.288354396820068359e+00,1.023030504584312439e-01,-6.642434000968933105e-01,2.727819792926311493e-02,7.126300781965255737e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.644856323767867279e+00,0.000000000000000000e+00
1.182451285421848297e-02,1.274262428283691406e+00,8.659131079912185669e-02,-6.263688206672668457e-01,3.019168786704540253e-02,5.827495455741882324e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.791940351378298324e+00,0.000000000000000000e+00
