obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
7.695960812270641327e-03,1.416767358779907227e+00,3.892093896865844727e-01,1.170851141214370728e-01,-8.814286440610885620e-03,-8.725351095199584961e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.612255559430764151e-01,0.000000000000000000e+00
1.147289294749498367e-02,1.418801307678222656e+00,3.802995085716247559e-01,9.037389606237411499e-02,-1.138475164771080017e-02,-5.141400173306465149e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.061921116594278347e+00,0.000000000000000000e+00
1.524992007762193680e-02,1.420234918594360352e+00,3.803064227104187012e-01,6.370212882757186890e-02,-1.395571790635585785e-02,-5.142422765493392944e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.245464588621985058e-01,0.000000000000000000e+00
1.902704313397407532e-02,1.421068787574768066e+00,3.803142309188842773e-01,3.703323751688003540e-02,-1.652589440345764160e-02,-5.140835791826248169e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.206252463092141625e-03,0.000000000000000000e+00
2.280426025390625000e-02,1.421302676200866699e+00,3.803219795227050781e-01,1.036447566002607346e-02,-1.909564994275569916e-02,-5.140007287263870239e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.209341592238217800e-01,0.000000000000000000e+00
2.658147737383842468e-02,1.420936822891235352e+00,3.803295493125915527e-01,-1.630433276295661926e-02,-2.166500873863697052e-02,-5.139213800430297852e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.484784181658596935e-01,0.000000000000000000e+00
3.044433519244194031e-02,1.419971466064453125e+00,3.910681605339050293e-01,-4.297675192356109619e-02,-2.638501860201358795e-02,-9.440923482179641724e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.687613567468246201e+00,0.000000000000000000e+00
3.430747985839843750e-02,1.418406367301940918e+00,3.910828232765197754e-01,-6.964695453643798828e-02,-3.110337629914283752e-02,-9.437581896781921387e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.055212817111851109e-01,0.000000000000000000e+00
3.807296603918075562e-02,1.416254162788391113e+00,3.788139820098876953e-01,-9.570150822401046753e-02,-3.335314616560935974e-02,-4.499926418066024780e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.025875481692832825e-01,0.000000000000000000e+00
4.175700992345809937e-02,1.413511991500854492e+00,3.686064183712005615e-01,-1.218732371926307678e-01,-3.355118259787559509e-02,-3.961135633289813995e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.623290625640958940e-01,0.000000000000000000e+00
4.536628723144531250e-02,1.410176515579223633e+00,3.592292666435241699e-01,-1.482108980417251587e-01,-3.186683729290962219e-02,3.369011729955673218e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.235770073859168594e-01,0.000000000000000000e+00
4.889488220214843750e-02,1.406255006790161133e+00,3.490915894508361816e-01,-1.742114275693893433e-01,-2.814506366848945618e-02,7.444214075803756714e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.678985277747881089e-01,0.000000000000000000e+00
5.233583599328994751e-02,1.401741266250610352e+00,3.381050825119018555e-01,-2.005061209201812744e-01,-2.222141809761524200e-02,1.184838861227035522e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.069808996643314192e-01,0.000000000000000000e+00
5.569305270910263062e-02,1.396636009216308594e+00,3.276107907295227051e-01,-2.268054038286209106e-01,-1.419703941792249680e-02,1.605021506547927856e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.324936967667394772e-01,0.000000000000000000e+00
5.898904800415039062e-02,1.390921354293823242e+00,3.199422955513000488e-01,-2.539173066616058350e-01,-4.644947592169046402e-03,1.910590231418609619e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.828378638980848070e-01,0.000000000000000000e+00
6.222419813275337219e-02,1.384612679481506348e+00,3.123206496238708496e-01,-2.803894877433776855e-01,6.427462678402662277e-03,2.214682102203369141e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-7.181165191442733242e-01,0.000000000000000000e+00
6.539964675903320312e-02,1.377695560455322266e+00,3.048450350761413574e-01,-3.075293004512786865e-01,1.899039559066295624e-02,2.512812316417694092e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.940083161817624413e+00,0.000000000000000000e+00
6.866741180419921875e-02,1.370172023773193359e+00,3.164270520210266113e-01,-3.345333337783813477e-01,2.922580949962139130e-02,2.047266215085983276e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-3.063846287002972790e+00,0.000000000000000000e+00
7.199706882238388062e-02,1.362048149108886719e+00,3.241946399211883545e-01,-3.612488508224487305e-01,3.790007904171943665e-02,1.735009700059890747e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.594522979387163364e+00,0.000000000000000000e+00
7.542276382446289062e-02,1.353325247764587402e+00,3.362424373626708984e-01,-3.878607451915740967e-01,4.415528476238250732e-02,1.251156032085418701e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.595892786257165685e+00,0.000000000000000000e+00
7.893552631139755249e-02,1.344015836715698242e+00,3.471888899803161621e-01,-4.138735830783843994e-01,4.820500686764717102e-02,8.100151270627975464e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.215299993491639530e+00,0.000000000000000000e+00
8.236007392406463623e-02,1.334112644195556641e+00,3.361435532569885254e-01,-4.403623044490814209e-01,5.445905774831771851e-02,1.250918954610824585e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.065615665122009004e+00,0.000000000000000000e+00
8.587808907032012939e-02,1.323607087135314941e+00,3.478628695011138916e-01,-4.670661389827728271e-01,5.836378782987594604e-02,7.810153067111968994e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.232045371830507552e+00,0.000000000000000000e+00
8.947829902172088623e-02,1.312512397766113281e+00,3.581605553627014160e-01,-4.931621849536895752e-01,6.019557267427444458e-02,3.663898631930351257e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.842482437511164362e+00,0.000000000000000000e+00
9.315204620361328125e-02,1.300798892974853516e+00,3.673697113990783691e-01,-5.206021666526794434e-01,6.019783020019531250e-02,4.528700446826405823e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.654640267940691301e+00,0.000000000000000000e+00
9.673023223876953125e-02,1.288483023643493652e+00,3.553985953330993652e-01,-5.474750995635986328e-01,6.259782612323760986e-02,4.799979180097579956e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.222866021424227068e-01,0.000000000000000000e+00
1.003820449113845825e-01,1.275579333305358887e+00,3.646412491798400879e-01,-5.735158920288085938e-01,6.313563883304595947e-02,1.075604557991027832e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.515709673594186624e+00,0.000000000000000000e+00
1.039402037858963013e-01,1.262066841125488281e+00,3.528766334056854248e-01,-6.006804108619689941e-01,6.603664904832839966e-02,5.802039057016372681e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-7.060124224333026444e-01,0.000000000000000000e+00
1.074248328804969788e-01,1.247937679290771484e+00,3.436517417430877686e-01,-6.281865835189819336e-01,7.080204784870147705e-02,9.530787169933319092e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.065697490401133818e+00,0.000000000000000000e+00
1.109845191240310669e-01,1.233209609985351562e+00,3.530571758747100830e-01,-6.547253131866455078e-01,7.368518412113189697e-02,5.766273662447929382e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.663397641047196229e+00,0.000000000000000000e+00
1.144578009843826294e-01,1.217864394187927246e+00,3.421952128410339355e-01,-6.822704076766967773e-01,7.876215130090713501e-02,1.015396863222122192e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-9.839337236972187650e-01,0.000000000000000000e+00
1.180296912789344788e-01,1.201925635337829590e+00,3.545677363872528076e-01,-7.085301876068115234e-01,8.135693520307540894e-02,5.189573764801025391e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.639076473864774952e+00,0.000000000000000000e+00
1.215218529105186462e-01,1.185369491577148438e+00,3.445526659488677979e-01,-7.360874414443969727e-01,8.597817271947860718e-02,9.242448210716247559e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-9.237161270885667630e-01,0.000000000000000000e+00
1.250750571489334106e-01,1.168212771415710449e+00,3.521985113620758057e-01,-7.627016305923461914e-01,8.907219022512435913e-02,6.188042089343070984e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.405791723993984332e+00,0.000000000000000000e+00
1.285432875156402588e-01,1.150436639785766602e+00,3.415146470069885254e-01,-7.903720736503601074e-01,9.433113038539886475e-02,1.051788777112960815e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-9.171215595124795339e-01,0.000000000000000000e+00
1.320984810590744019e-01,1.132079839706420898e+00,3.524628281593322754e-01,-8.160502910614013672e-01,9.737202525138854980e-02,6.081764772534370422e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.342048049127668063e+00,0.000000000000000000e+00
1.355693787336349487e-01,1.114558696746826172e+00,3.439817428588867188e-01,-7.789199948310852051e-01,1.004554852843284607e-01,6.166910380125045776e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.832533681604741282e+00,0.000000000000000000e+00
1.390402764081954956e-01,1.096437811851501465e+00,3.439818918704986572e-01,-8.055874705314636230e-01,1.035389304161071777e-01,6.166908890008926392e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.989521271936325775e-01,0.000000000000000000e+00
1.423495262861251831e-01,1.079112291336059570e+00,3.281184136867523193e-01,-7.702181935310363770e-01,1.063240543007850647e-01,5.570241063833236694e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.972989621473669963e+00,0.000000000000000000e+00
1.457569152116775513e-01,1.061205387115478516e+00,3.404399752616882324e-01,-7.958874106407165527e-01,1.066154912114143372e-01,5.828937981277704239e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.174480177213125698e+00,0.000000000000000000e+00
