obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
-5.995369050651788712e-03,1.404921293258666992e+00,-2.960129082202911377e-01,-1.462274640798568726e-01,4.566596820950508118e-03,2.061492949724197388e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.958518127457250291e-01,0.000000000000000000e+00
-9.038066491484642029e-03,1.401020646095275879e+00,-3.076755404472351074e-01,-1.733794063329696655e-01,7.935695350170135498e-03,6.738817691802978516e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.278777468481563151e+00,0.000000000000000000e+00
-1.198711432516574860e-02,1.396524190902709961e+00,-2.959229946136474609e-01,-1.998479813337326050e-01,8.943377062678337097e-03,2.015549689531326294e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-7.547335663431795072e-02,0.000000000000000000e+00
-1.484365481883287430e-02,1.391428589820861816e+00,-2.843225300312042236e-01,-2.264643013477325439e-01,7.625771220773458481e-03,-2.635481022298336029e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-3.201316924173511214e-02,0.000000000000000000e+00
-1.761579513549804688e-02,1.385745763778686523e+00,-2.737385630607604980e-01,-2.525607347488403320e-01,4.186007194221019745e-03,-6.880185753107070923e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.705843498967737903e-02,0.000000000000000000e+00
-2.029056474566459656e-02,1.379451990127563477e+00,-2.615292370319366455e-01,-2.797170579433441162e-01,-1.697959145531058311e-03,-1.176898702979087830e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.039379867778723099e-01,0.000000000000000000e+00
-2.296514436602592468e-02,1.372558593750000000e+00,-2.615112960338592529e-01,-3.063876926898956299e-01,-7.580387406051158905e-03,-1.176594123244285583e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.891406350218773014e+00,0.000000000000000000e+00
-2.563962899148464203e-02,1.365065574645996094e+00,-2.614936530590057373e-01,-3.330585062503814697e-01,-1.346241682767868042e-02,-1.176513060927391052e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.906709261690110679e+00,0.000000000000000000e+00
-2.831392362713813782e-02,1.356973171234130859e+00,-2.614765763282775879e-01,-3.597292900085449219e-01,-1.934354007244110107e-02,-1.176335439085960388e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.911603252603924830e+00,0.000000000000000000e+00
-3.098792955279350281e-02,1.348281264305114746e+00,-2.614592909812927246e-01,-3.864001631736755371e-01,-2.522373758256435394e-02,-1.176148280501365662e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.907671747784490890e+00,0.000000000000000000e+00
-3.366174548864364624e-02,1.338989615440368652e+00,-2.614421248435974121e-01,-4.130711853504180908e-01,-3.110303543508052826e-02,-1.175964847207069397e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.896334029898667950e+00,0.000000000000000000e+00
