obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,action,reward,do_bool
-1.180210150778293610e-02,1.391983270645141602e+00,-5.922559499740600586e-01,-3.999134898185729980e-01,1.419256906956434250e-02,1.457625925540924072e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.158033821939750574e+00,0.000000000000000000e+00
-1.757183112204074860e-02,1.382397770881652832e+00,-5.823043584823608398e-01,-4.260799288749694824e-01,1.947264373302459717e-02,1.056115776300430298e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.966750465325833641e-01,0.000000000000000000e+00
-2.327165566384792328e-02,1.372211098670959473e+00,-5.735439062118530273e-01,-4.527910351753234863e-01,2.299406006932258606e-02,7.043474167585372925e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.912711664409346479e-01,0.000000000000000000e+00
-2.889719046652317047e-02,1.361437678337097168e+00,-5.642219781875610352e-01,-4.788476228713989258e-01,2.463918551802635193e-02,3.290561586618423462e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-5.749187730034918675e-02,0.000000000000000000e+00
-3.444204479455947876e-02,1.350056529045104980e+00,-5.541073679924011230e-01,-5.058224201202392578e-01,2.425910159945487976e-02,-7.602310273796319962e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.095793445755089135e-01,0.000000000000000000e+00
-4.007501527667045593e-02,1.338063478469848633e+00,-5.651550889015197754e-01,-5.330520868301391602e-01,2.609952166676521301e-02,3.681182861328125000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.692876256644096911e+00,1.000000000000000000e+00
-4.561204835772514343e-02,1.325482368469238281e+00,-5.531139373779296875e-01,-5.591508746147155762e-01,2.551796101033687592e-02,-1.163223385810852051e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.058044323632327366e-01,0.000000000000000000e+00
-5.105266720056533813e-02,1.312293887138366699e+00,-5.410348773002624512e-01,-5.861095786094665527e-01,2.252058126032352448e-02,-5.995371192693710327e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.530739089179871559e-01,0.000000000000000000e+00
-5.642538145184516907e-02,1.298497915267944336e+00,-5.325201153755187988e-01,-6.130886077880859375e-01,1.782230660319328308e-02,-9.397388994693756104e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.541595040787239856e-01,0.000000000000000000e+00
-6.172962114214897156e-02,1.284112691879272461e+00,-5.239329338073730469e-01,-6.392771601676940918e-01,1.140346005558967590e-02,-1.283885240554809570e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.767489298173711365e-01,0.000000000000000000e+00
-6.712608039379119873e-02,1.269128203392028809e+00,-5.355041027069091797e-01,-6.659477949142456055e-01,7.309204898774623871e-03,-8.189273625612258911e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-9.512047089981752190e-01,1.000000000000000000e+00
-7.235956192016601562e-02,1.254076600074768066e+00,-5.199961066246032715e-01,-6.689422726631164551e-01,3.995892126113176346e-03,-6.627230346202850342e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.232249041570764980e+00,0.000000000000000000e+00
-7.759275287389755249e-02,1.238425135612487793e+00,-5.199859738349914551e-01,-6.956158280372619629e-01,6.829265039414167404e-04,-6.626517325639724731e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.585600518125374947e-01,1.000000000000000000e+00
-8.299722522497177124e-02,1.223136067390441895e+00,-5.362790822982788086e-01,-6.795136332511901855e-01,-3.433944424614310265e-03,-8.234487473964691162e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.199820480409027779e+00,0.000000000000000000e+00
-8.836212009191513062e-02,1.208567500114440918e+00,-5.324989557266235352e-01,-6.475129723548889160e-01,-7.379091810435056686e-03,-7.891006022691726685e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.450259684209652455e+00,0.000000000000000000e+00
-9.373645484447479248e-02,1.194875955581665039e+00,-5.333688855171203613e-01,-6.085386872291564941e-01,-1.140423491597175598e-02,-8.051000535488128662e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.537152448566030394e+00,0.000000000000000000e+00
-9.914121776819229126e-02,1.181551575660705566e+00,-5.362262725830078125e-01,-5.922318696975708008e-01,-1.560652814805507660e-02,-8.405327051877975464e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.591676437591826199e+00,0.000000000000000000e+00
-1.045457869768142700e-01,1.167627334594726562e+00,-5.362141132354736328e-01,-6.189038157463073730e-01,-1.980806887149810791e-02,-8.403800427913665771e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.075564258529851713e+00,1.000000000000000000e+00
